fight_stat_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,finish_time,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,event_city,event_country,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time
11889,37.0,0.0,164.0,79.0,113.0,47.0,1.0,0.0,1.0,0.0,153.0,557,4,4028.0,37.0,4028.0,3.0,0,1,0,1,300,175.26,145.0,180.34,0.0,30.850102669404517,13,2,0,0.0,0,0,628.0,1.0,2.0,0.0,4.0,538.0,346.0,663.0,2.0,257.6
12806,37.0,0.0,133.0,74.0,123.0,64.0,3.0,1.0,0.0,0.0,162.0,596,5,37.0,3591.0,37.0,3.0,0,1,0,1,300,175.26,145.0,180.34,0.0,30.850102669404517,13,2,0,0.0,0,0,790.0,1.0,2.0,1.0,7.0,661.0,420.0,796.0,2.0,264.6666666666667
13404,37.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,1.0,0.0,2.0,621,25,37.0,740.0,37.0,3.0,0,1,0,2,30,175.26,145.0,180.34,0.0,30.850102669404517,13,2,0,0.0,0,0,792.0,1.0,3.0,1.0,7.0,670.0,429.0,805.0,2.0,231.14285714285714
10803,41.0,0.0,83.0,50.0,71.0,40.0,1.0,0.0,0.0,0.0,22.0,508,0,3479.0,41.0,3479.0,3.0,0,7,1,1,300,170.18,125.0,165.1,0.0,33.09240246406571,9,6,0,0.0,32,0,22.0,0.0,0.0,0.0,1.0,71.0,50.0,83.0,0.0,300.0
12351,41.0,0.0,54.0,26.0,50.0,22.0,0.0,0.0,2.0,0.0,23.0,578,1,3112.0,41.0,3112.0,3.0,0,7,1,0,142,170.18,125.0,165.1,0.0,33.09240246406571,9,6,0,0.0,0,0,45.0,0.0,2.0,0.0,1.0,121.0,76.0,137.0,0.0,221.0
12933,41.0,0.0,118.0,62.0,102.0,49.0,0.0,0.0,0.0,1.0,57.0,602,4,1796.0,41.0,41.0,3.0,0,8,1,0,191,170.18,125.0,165.1,0.0,33.09240246406571,9,6,0,0.0,0,0,102.0,1.0,2.0,0.0,1.0,223.0,138.0,255.0,0.0,211.0
13489,41.0,0.0,82.0,29.0,82.0,29.0,0.0,0.0,0.0,0.0,0.0,625,4,1804.0,41.0,1804.0,3.0,0,8,1,1,300,170.18,125.0,165.1,0.0,33.09240246406571,9,6,0,0.0,0,0,102.0,1.0,2.0,0.0,1.0,305.0,167.0,337.0,0.0,233.25
8637,42.0,0.0,83.0,20.0,81.0,18.0,1.0,1.0,0.0,0.0,16.0,417,45,227.0,42.0,227.0,3.0,0,11,0,1,300,172.72,145.0,182.88,0.0,30.650239561943874,13,8,0,0.0,1,1,16.0,0.0,0.0,1.0,1.0,81.0,20.0,83.0,0.0,300.0
9191,42.0,0.0,230.0,116.0,215.0,104.0,5.0,1.0,0.0,0.0,104.0,441,45,3133.0,42.0,42.0,3.0,0,1,0,0,280,172.72,145.0,182.88,0.0,30.650239561943874,13,8,0,0.0,3,3,120.0,0.0,0.0,2.0,6.0,296.0,136.0,313.0,0.0,290.0
9782,42.0,1.0,309.0,121.0,308.0,120.0,2.0,0.0,0.0,0.0,16.0,465,7,42.0,3939.0,42.0,3.0,0,1,0,1,300,172.72,145.0,182.88,0.0,30.650239561943874,13,8,0,0.0,39,1,136.0,0.0,0.0,2.0,8.0,604.0,257.0,622.0,1.0,293.3333333333333
11354,42.0,0.0,7.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,533,13,42.0,2205.0,2205.0,3.0,0,1,0,0,76,172.72,145.0,182.88,0.0,30.650239561943874,13,8,0,0.0,19,7,136.0,0.0,0.0,2.0,8.0,611.0,261.0,629.0,1.0,239.0
11850,42.0,0.0,120.0,59.0,105.0,46.0,5.0,1.0,0.0,0.0,206.0,556,5,42.0,1612.0,1612.0,3.0,0,1,0,1,300,172.72,145.0,182.88,0.0,30.650239561943874,13,8,0,0.0,0,0,342.0,0.0,0.0,3.0,13.0,716.0,320.0,749.0,1.0,251.2
13702,42.0,0.0,197.0,81.0,196.0,80.0,3.0,0.0,0.0,0.0,3.0,634,39,42.0,3773.0,3773.0,3.0,0,1,0,1,300,172.72,145.0,182.88,0.0,30.650239561943874,13,8,0,0.0,15,1,345.0,0.0,0.0,3.0,16.0,912.0,401.0,946.0,1.0,259.3333333333333
14376,42.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,662,7,42.0,1672.0,1672.0,3.0,0,1,0,2,59,172.72,145.0,182.88,0.0,30.650239561943874,13,8,0,0.0,1,1,345.0,0.0,0.0,3.0,16.0,916.0,402.0,950.0,1.0,230.71428571428572
3225,43.0,0.0,208.0,102.0,161.0,57.0,0.0,0.0,0.0,0.0,51.0,176,121,1189.0,43.0,1189.0,3.0,0,1,0,1,300,175.26,145.0,185.42,0.0,37.74127310061601,9,6,0,0.0,9,5,51.0,0.0,0.0,0.0,0.0,161.0,102.0,208.0,0.0,300.0
3469,43.0,0.0,123.0,40.0,115.0,32.0,3.0,2.0,0.0,0.0,50.0,187,55,1382.0,43.0,1382.0,3.0,0,1,0,1,300,175.26,145.0,185.42,0.0,37.74127310061601,9,6,0,0.0,138,4,101.0,0.0,0.0,2.0,3.0,276.0,142.0,331.0,0.0,300.0
3736,43.0,0.0,179.0,133.0,86.0,44.0,6.0,4.0,0.0,0.0,511.0,200,172,43.0,112.0,43.0,3.0,0,1,0,1,300,175.26,145.0,185.42,0.0,37.74127310061601,9,6,0,0.0,49,15,612.0,0.0,0.0,6.0,9.0,362.0,275.0,510.0,0.0,300.0
4066,43.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,215,6,43.0,1259.0,1259.0,3.0,0,1,0,0,23,175.26,145.0,185.42,0.0,37.74127310061601,9,6,0,0.0,135,4,612.0,0.0,0.0,6.0,9.0,364.0,277.0,512.0,0.0,230.75
1798,48.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,38.0,108,0,48.0,1933.0,48.0,3.0,0,3,0,2,56,180.34,170.0,177.8,1.0,49.87542778918549,18,9,0,0.0,0,0,38.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,56.0
2033,48.0,0.0,17.0,6.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,119,117,2178.0,48.0,2178.0,3.0,0,3,0,0,135,180.34,170.0,177.8,1.0,49.87542778918549,18,9,0,0.0,146,0,38.0,0.0,1.0,1.0,1.0,20.0,7.0,20.0,0.0,95.5
2222,48.0,0.0,6.0,4.0,6.0,4.0,0.0,0.0,1.0,1.0,67.0,129,165,48.0,105.0,48.0,3.0,0,3,0,2,144,180.34,170.0,177.8,1.0,49.87542778918549,18,9,0,0.0,0,0,105.0,1.0,2.0,1.0,1.0,26.0,11.0,26.0,0.0,111.66666666666667
2409,48.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,137,165,2372.0,48.0,2372.0,3.0,0,3,0,0,41,180.34,170.0,177.8,1.0,49.87542778918549,18,9,0,0.0,60,0,105.0,1.0,2.0,1.0,1.0,27.0,11.0,27.0,0.0,94.0
2668,48.0,0.0,28.0,12.0,23.0,7.0,6.0,1.0,2.0,1.0,301.0,150,154,48.0,2683.0,2683.0,3.0,0,3,0,1,300,180.34,170.0,177.8,1.0,49.87542778918549,18,9,0,0.0,110,5,406.0,2.0,4.0,2.0,7.0,50.0,23.0,55.0,0.0,135.2
7813,54.0,0.0,156.0,77.0,116.0,44.0,2.0,1.0,0.0,3.0,120.0,381,3,2209.0,54.0,2209.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,91,0,120.0,3.0,0.0,1.0,2.0,116.0,77.0,156.0,0.0,300.0
8293,54.0,0.0,137.0,54.0,108.0,26.0,6.0,3.0,0.0,0.0,200.0,402,4,2552.0,54.0,2552.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,0,0,320.0,3.0,0.0,4.0,8.0,224.0,131.0,293.0,0.0,300.0
8958,54.0,1.0,165.0,73.0,142.0,52.0,0.0,0.0,0.0,0.0,42.0,431,5,54.0,3239.0,3239.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,0,0,362.0,3.0,0.0,4.0,8.0,366.0,204.0,458.0,1.0,300.0
9536,54.0,0.0,113.0,59.0,90.0,38.0,2.0,1.0,3.0,1.0,201.0,455,101,54.0,3403.0,54.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,66,0,563.0,4.0,3.0,5.0,10.0,456.0,263.0,571.0,1.0,300.0
10176,54.0,0.0,194.0,147.0,100.0,75.0,5.0,1.0,0.0,0.0,774.0,481,19,54.0,2184.0,54.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,47,0,1337.0,4.0,3.0,6.0,15.0,556.0,410.0,765.0,1.0,300.0
10577,54.0,0.0,148.0,82.0,107.0,44.0,6.0,2.0,0.0,1.0,337.0,498,24,1862.0,54.0,1862.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,3,3,1674.0,5.0,3.0,8.0,21.0,663.0,492.0,913.0,1.0,300.0
11232,54.0,0.0,176.0,89.0,114.0,32.0,1.0,0.0,0.0,0.0,230.0,527,1,54.0,585.0,585.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,0,0,1904.0,5.0,3.0,8.0,22.0,777.0,581.0,1089.0,1.0,300.0
11514,54.0,0.0,184.0,151.0,42.0,26.0,4.0,2.0,3.0,0.0,499.0,540,4,54.0,2739.0,54.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,0,0,2403.0,5.0,6.0,10.0,26.0,819.0,732.0,1273.0,1.0,300.0
11817,54.0,0.0,143.0,53.0,116.0,34.0,6.0,2.0,0.0,0.0,159.0,554,43,2552.0,54.0,2552.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,0,0,2562.0,5.0,6.0,12.0,32.0,935.0,785.0,1416.0,1.0,300.0
12191,54.0,0.0,241.0,96.0,236.0,91.0,8.0,0.0,0.0,0.0,41.0,571,16,2925.0,54.0,2925.0,3.0,0,2,1,1,300,170.18,115.0,175.26,1.0,36.42984257357974,8,8,0,0.0,0,0,2603.0,5.0,6.0,12.0,40.0,1171.0,881.0,1657.0,1.0,300.0
2897,64.0,0.0,117.0,60.0,98.0,51.0,5.0,3.0,0.0,0.0,127.0,161,4,3580.0,64.0,3580.0,3.0,0,5,0,1,300,177.8,185.0,185.42,1.0,39.29637234770705,13,3,0,0.0,27,0,127.0,0.0,0.0,3.0,5.0,98.0,60.0,117.0,0.0,300.0
3089,64.0,1.0,181.0,145.0,71.0,57.0,1.0,1.0,2.0,1.0,497.0,170,19,2217.0,64.0,64.0,3.0,0,5,0,0,287,177.8,185.0,185.42,1.0,39.29637234770705,13,3,0,0.0,139,0,624.0,1.0,2.0,4.0,6.0,169.0,205.0,298.0,1.0,293.5
3377,64.0,1.0,135.0,51.0,134.0,50.0,2.0,1.0,0.0,0.0,20.0,182,75,1773.0,64.0,1773.0,3.0,0,5,0,1,300,177.8,185.0,185.42,1.0,39.29637234770705,13,3,0,0.0,107,0,644.0,1.0,2.0,5.0,8.0,303.0,256.0,433.0,2.0,295.6666666666667
3817,64.0,0.0,95.0,44.0,83.0,32.0,3.0,1.0,0.0,0.0,34.0,203,3,438.0,64.0,438.0,3.0,0,5,0,1,300,177.8,185.0,185.42,1.0,39.29637234770705,13,3,0,0.0,112,0,678.0,1.0,2.0,6.0,11.0,386.0,300.0,528.0,2.0,296.75
6826,64.0,0.0,76.0,54.0,42.0,29.0,6.0,1.0,0.0,0.0,117.0,339,0,64.0,3421.0,64.0,3.0,0,5,0,0,110,177.8,185.0,185.42,1.0,39.29637234770705,13,3,0,0.0,101,9,795.0,1.0,2.0,7.0,17.0,428.0,354.0,604.0,2.0,259.4
11468,65.0,1.0,35.0,18.0,34.0,17.0,0.0,0.0,0.0,0.0,5.0,538,0,65.0,976.0,65.0,3.0,0,4,0,0,166,170.18,135.0,177.8,0.0,30.31895961670089,16,4,0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,34.0,18.0,35.0,1.0,166.0
11840,65.0,2.0,103.0,41.0,103.0,41.0,0.0,0.0,0.0,0.0,3.0,555,5,65.0,1974.0,65.0,3.0,0,4,0,0,27,170.18,135.0,177.8,0.0,30.31895961670089,16,4,0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,137.0,59.0,138.0,3.0,96.5
12178,65.0,1.0,184.0,64.0,184.0,64.0,0.0,0.0,0.0,0.0,4.0,570,5,65.0,3380.0,65.0,3.0,0,4,0,0,131,170.18,135.0,177.8,0.0,30.31895961670089,16,4,0,0.0,0,0,12.0,0.0,0.0,0.0,0.0,321.0,123.0,322.0,4.0,108.0
12525,65.0,0.0,255.0,100.0,255.0,100.0,0.0,0.0,0.0,0.0,0.0,585,0,2737.0,65.0,65.0,3.0,0,4,0,1,300,170.18,135.0,177.8,0.0,30.31895961670089,16,4,0,0.0,0,0,12.0,0.0,0.0,0.0,0.0,576.0,223.0,577.0,4.0,156.0
13092,65.0,1.0,68.0,36.0,67.0,35.0,0.0,0.0,0.0,0.0,4.0,608,2,65.0,2258.0,65.0,3.0,0,4,0,0,229,170.18,135.0,177.8,0.0,30.31895961670089,16,4,0,0.0,23,0,16.0,0.0,0.0,0.0,0.0,643.0,259.0,645.0,5.0,170.6
13885,65.0,0.0,54.0,25.0,54.0,25.0,0.0,0.0,0.0,0.0,0.0,641,16,2961.0,65.0,2961.0,3.0,0,4,0,0,177,170.18,135.0,177.8,0.0,30.31895961670089,16,4,0,0.0,13,0,16.0,0.0,0.0,0.0,0.0,697.0,284.0,699.0,5.0,171.66666666666666
9410,66.0,0.0,12.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,450,6,66.0,2358.0,2358.0,3.0,0,5,0,2,42,175.26,185.0,187.96,0.0,35.630390143737166,9,1,0,0.0,37,10,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,0.0,42.0
9195,68.0,2.0,45.0,29.0,40.0,25.0,0.0,0.0,0.0,0.0,4.0,441,38,2439.0,68.0,68.0,3.0,0,4,0,0,208,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,3,3,4.0,0.0,0.0,0.0,0.0,40.0,29.0,45.0,2.0,208.0
9418,68.0,0.0,249.0,115.0,232.0,100.0,1.0,0.0,0.0,1.0,13.0,450,6,68.0,602.0,68.0,3.0,0,4,0,1,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,37,10,17.0,1.0,0.0,0.0,1.0,272.0,144.0,294.0,2.0,254.0
9707,68.0,0.0,145.0,101.0,118.0,76.0,4.0,3.0,1.0,0.0,217.0,462,1,672.0,68.0,68.0,3.0,0,4,0,0,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,60,0,234.0,1.0,1.0,3.0,5.0,390.0,245.0,439.0,2.0,269.3333333333333
9835,68.0,0.0,180.0,102.0,155.0,80.0,5.0,2.0,0.0,0.0,89.0,467,71,3196.0,68.0,68.0,3.0,0,4,0,1,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,57,16,323.0,1.0,1.0,5.0,10.0,545.0,347.0,619.0,2.0,277.0
10159,68.0,2.0,192.0,58.0,189.0,56.0,3.0,1.0,0.0,0.0,39.0,480,15,1021.0,68.0,68.0,3.0,0,4,0,1,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,48,0,362.0,1.0,1.0,6.0,13.0,734.0,405.0,811.0,4.0,281.6
10698,68.0,3.0,116.0,62.0,108.0,54.0,2.0,2.0,0.0,0.0,86.0,503,16,68.0,3041.0,68.0,3.0,0,4,0,0,43,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,0,0,448.0,1.0,1.0,8.0,15.0,842.0,467.0,927.0,7.0,241.83333333333334
11110,68.0,1.0,376.0,258.0,309.0,194.0,2.0,1.0,0.0,0.0,290.0,521,55,68.0,4050.0,68.0,5.0,1,4,0,0,204,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,19,7,738.0,1.0,1.0,9.0,17.0,1151.0,725.0,1303.0,8.0,236.42857142857142
11800,68.0,1.0,157.0,103.0,137.0,86.0,7.0,7.0,0.0,0.0,252.0,553,1,68.0,541.0,541.0,5.0,1,4,0,3,269,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,0,0,990.0,1.0,1.0,16.0,24.0,1288.0,828.0,1460.0,9.0,240.5
12460,68.0,1.0,280.0,158.0,270.0,149.0,2.0,0.0,1.0,1.0,69.0,582,4,68.0,857.0,68.0,5.0,1,4,0,1,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,19,7,1059.0,2.0,2.0,16.0,26.0,1558.0,986.0,1740.0,10.0,247.11111111111111
12879,68.0,0.0,186.0,139.0,103.0,63.0,0.0,0.0,0.0,0.0,352.0,599,16,541.0,68.0,541.0,5.0,1,4,0,1,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,8,0,1411.0,2.0,2.0,16.0,26.0,1661.0,1125.0,1926.0,10.0,252.4
13452,68.0,0.0,139.0,97.0,96.0,58.0,13.0,6.0,0.0,0.0,344.0,623,4,68.0,1426.0,1426.0,3.0,0,4,0,1,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,19,7,1755.0,2.0,2.0,22.0,39.0,1757.0,1222.0,2065.0,10.0,256.72727272727275
13818,68.0,0.0,155.0,87.0,143.0,75.0,5.0,1.0,0.0,0.0,110.0,638,0,68.0,3136.0,3136.0,5.0,0,4,0,1,300,170.18,135.0,170.18,2.0,31.11567419575633,16,5,0,0.0,0,0,1865.0,2.0,2.0,23.0,44.0,1900.0,1309.0,2220.0,10.0,260.3333333333333
8659,69.0,0.0,222.0,106.0,211.0,96.0,0.0,0.0,0.0,0.0,3.0,418,14,3327.0,69.0,69.0,3.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,81,13,3.0,0.0,0.0,0.0,0.0,211.0,106.0,222.0,0.0,300.0
9185,69.0,0.0,227.0,71.0,227.0,71.0,0.0,0.0,0.0,0.0,0.0,441,64,1258.0,69.0,69.0,3.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,3,3,3.0,0.0,0.0,0.0,0.0,438.0,177.0,449.0,0.0,300.0
9578,69.0,0.0,333.0,150.0,331.0,150.0,1.0,0.0,0.0,0.0,0.0,457,45,69.0,2184.0,69.0,3.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,64,13,3.0,0.0,0.0,0.0,1.0,769.0,327.0,782.0,0.0,300.0
10148,69.0,0.0,264.0,105.0,249.0,94.0,1.0,1.0,0.0,0.0,111.0,480,87,69.0,2552.0,69.0,3.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,48,0,114.0,0.0,0.0,1.0,2.0,1018.0,432.0,1046.0,0.0,300.0
10845,69.0,0.0,254.0,157.0,178.0,93.0,6.0,5.0,0.0,0.0,307.0,509,12,2171.0,69.0,69.0,3.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,31,8,421.0,0.0,0.0,6.0,8.0,1196.0,589.0,1300.0,0.0,300.0
11491,69.0,0.0,234.0,133.0,170.0,74.0,0.0,0.0,0.0,0.0,19.0,539,4,2905.0,69.0,69.0,3.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,0,0,440.0,0.0,0.0,6.0,8.0,1366.0,722.0,1534.0,0.0,300.0
12020,69.0,0.0,41.0,31.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,563,16,69.0,3063.0,3063.0,3.0,0,2,1,0,178,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,0,0,440.0,0.0,0.0,6.0,8.0,1377.0,753.0,1575.0,0.0,282.57142857142856
12769,69.0,0.0,143.0,66.0,132.0,56.0,4.0,2.0,0.0,0.0,93.0,595,5,981.0,69.0,981.0,3.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,0,0,533.0,0.0,0.0,8.0,12.0,1509.0,819.0,1718.0,0.0,284.75
13409,69.0,0.0,240.0,151.0,195.0,113.0,0.0,0.0,0.0,0.0,251.0,621,5,3239.0,69.0,69.0,5.0,0,2,1,1,300,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,0,0,784.0,0.0,0.0,8.0,12.0,1704.0,970.0,1958.0,0.0,286.44444444444446
13979,69.0,1.0,36.0,26.0,36.0,26.0,0.0,0.0,0.0,0.0,2.0,645,34,3976.0,69.0,69.0,3.0,0,2,1,0,140,165.1,115.0,160.02,0.0,34.77344284736482,17,3,0,1.0,11,0,786.0,0.0,0.0,8.0,12.0,1740.0,996.0,1994.0,1.0,271.8
3048,73.0,0.0,66.0,17.0,65.0,16.0,2.0,0.0,0.0,0.0,27.0,168,117,73.0,2365.0,2365.0,3.0,0,4,0,1,300,162.56,135.0,167.64,1.0,47.0280629705681,18,6,0,2.0,0,0,27.0,0.0,0.0,0.0,2.0,65.0,17.0,66.0,0.0,300.0
3492,73.0,0.0,40.0,27.0,28.0,15.0,4.0,1.0,0.0,1.0,250.0,188,188,73.0,308.0,308.0,3.0,0,4,0,1,300,162.56,135.0,167.64,1.0,47.0280629705681,18,6,0,2.0,27,0,277.0,1.0,0.0,1.0,6.0,93.0,44.0,106.0,0.0,300.0
3698,73.0,0.0,49.0,21.0,49.0,21.0,2.0,1.0,0.0,0.0,39.0,198,0,73.0,2071.0,2071.0,3.0,0,4,0,2,269,162.56,135.0,167.64,1.0,47.0280629705681,18,6,0,2.0,83,21,316.0,1.0,0.0,2.0,8.0,142.0,65.0,155.0,0.0,289.6666666666667
5393,78.0,0.0,45.0,24.0,43.0,22.0,2.0,1.0,0.0,1.0,88.0,274,0,1901.0,78.0,1901.0,3.0,0,3,0,1,300,190.5,155.0,187.96,1.0,39.68514715947981,24,10,1,0.0,36,6,88.0,1.0,0.0,1.0,2.0,43.0,24.0,45.0,0.0,300.0
5763,78.0,0.0,107.0,44.0,107.0,44.0,9.0,0.0,0.0,0.0,6.0,292,114,1547.0,78.0,1547.0,3.0,0,3,0,1,300,190.5,155.0,187.96,1.0,39.68514715947981,24,10,1,0.0,49,15,94.0,1.0,0.0,1.0,11.0,150.0,68.0,152.0,0.0,300.0
6197,78.0,1.0,92.0,46.0,72.0,31.0,5.0,2.0,0.0,0.0,173.0,312,3,1798.0,78.0,78.0,3.0,0,0,0,1,300,190.5,155.0,187.96,1.0,39.68514715947981,24,10,1,0.0,112,0,267.0,1.0,0.0,3.0,16.0,222.0,114.0,244.0,1.0,300.0
6981,78.0,1.0,20.0,17.0,18.0,15.0,2.0,2.0,0.0,0.0,0.0,346,35,498.0,78.0,78.0,3.0,0,3,0,0,239,190.5,155.0,187.96,1.0,39.68514715947981,24,10,1,0.0,11,0,267.0,1.0,0.0,5.0,18.0,240.0,131.0,264.0,2.0,284.75
7419,78.0,0.0,18.0,11.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,364,121,310.0,78.0,310.0,3.0,0,3,0,1,300,190.5,155.0,187.96,1.0,39.68514715947981,24,10,1,0.0,48,0,267.0,1.0,0.0,5.0,18.0,255.0,142.0,282.0,2.0,287.8
7707,78.0,0.0,41.0,18.0,41.0,18.0,2.0,1.0,0.0,0.0,2.0,377,55,3337.0,78.0,3337.0,3.0,0,3,0,2,242,190.5,155.0,187.96,1.0,39.68514715947981,24,10,1,0.0,92,4,269.0,1.0,0.0,6.0,20.0,296.0,160.0,323.0,2.0,280.1666666666667
10002,78.0,0.0,23.0,18.0,19.0,14.0,2.0,1.0,1.0,0.0,133.0,474,6,78.0,3319.0,78.0,3.0,0,0,0,2,190,190.5,155.0,187.96,1.0,39.68514715947981,24,10,1,0.0,53,10,402.0,1.0,1.0,7.0,22.0,315.0,178.0,346.0,2.0,267.2857142857143
10618,78.0,0.0,71.0,38.0,49.0,20.0,8.0,3.0,0.0,0.0,379.0,500,55,78.0,1003.0,1003.0,3.0,0,0,0,1,300,190.5,155.0,187.96,1.0,39.68514715947981,24,10,1,0.0,37,10,781.0,1.0,1.0,10.0,30.0,364.0,216.0,417.0,2.0,271.375
11437,78.0,0.0,16.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,117.0,537,4,4005.0,78.0,4005.0,3.0,0,0,0,2,180,190.5,155.0,187.96,1.0,39.68514715947981,24,10,1,0.0,19,7,898.0,1.0,1.0,11.0,31.0,365.0,231.0,433.0,2.0,261.22222222222223
3026,80.0,0.0,129.0,97.0,58.0,40.0,11.0,3.0,2.0,1.0,464.0,167,117,80.0,3660.0,80.0,3.0,0,1,0,1,300,167.64,135.0,170.18,0.0,39.53182751540041,28,11,1,1.0,140,0,464.0,1.0,2.0,3.0,11.0,58.0,97.0,129.0,0.0,300.0
3295,80.0,0.0,115.0,43.0,87.0,15.0,5.0,0.0,0.0,0.0,0.0,179,16,1727.0,80.0,1727.0,3.0,0,1,0,1,300,167.64,135.0,170.18,0.0,39.53182751540041,28,11,1,1.0,55,0,464.0,1.0,2.0,3.0,16.0,145.0,140.0,244.0,0.0,300.0
4011,80.0,0.0,27.0,11.0,9.0,3.0,2.0,1.0,1.0,0.0,148.0,212,0,2714.0,80.0,80.0,3.0,0,1,0,2,195,167.64,135.0,170.18,0.0,39.53182751540041,28,11,1,1.0,60,0,612.0,1.0,3.0,4.0,18.0,154.0,151.0,271.0,0.0,265.0
4377,80.0,0.0,122.0,105.0,29.0,13.0,12.0,5.0,1.0,0.0,539.0,229,6,2544.0,80.0,80.0,3.0,0,1,0,1,300,167.64,135.0,170.18,0.0,39.53182751540041,28,11,1,1.0,83,21,1151.0,1.0,4.0,9.0,30.0,183.0,256.0,393.0,0.0,273.75
4652,80.0,0.0,163.0,135.0,40.0,14.0,7.0,2.0,1.0,1.0,503.0,241,0,80.0,3440.0,80.0,3.0,0,1,0,1,300,167.64,135.0,170.18,0.0,39.53182751540041,28,11,1,1.0,16,6,1654.0,2.0,5.0,11.0,37.0,223.0,391.0,556.0,0.0,279.0
4934,80.0,0.0,43.0,24.0,33.0,15.0,3.0,2.0,4.0,1.0,210.0,253,147,80.0,1475.0,1475.0,3.0,0,1,0,1,300,167.64,135.0,170.18,0.0,39.53182751540041,28,11,1,1.0,0,0,1864.0,3.0,9.0,13.0,40.0,256.0,415.0,599.0,0.0,282.5
5686,80.0,0.0,31.0,16.0,28.0,13.0,6.0,3.0,2.0,0.0,79.0,289,-1,80.0,3821.0,80.0,3.0,0,4,0,2,124,167.64,135.0,170.18,0.0,39.53182751540041,28,11,1,1.0,29,6,1943.0,3.0,11.0,16.0,46.0,284.0,431.0,630.0,0.0,259.85714285714283
