fight_stat_id,fight_id,fighter_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time
1654,827,3746.0,0,3746.0,3050.0,3746.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,638.0,0.0,0.0,7.0,22.0,96.0,98.0,172.0,0.0,297.5
1783,892,3746.0,75,3298.0,3746.0,3298.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,931.0,0.0,0.0,10.0,31.0,173.0,125.0,254.0,0.0,274.3333333333333
2000,1000,3746.0,117,3746.0,997.0,3746.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,1630.0,2.0,6.0,11.0,32.0,217.0,243.0,406.0,0.0,254.75
2200,1100,3746.0,3,3746.0,3774.0,3746.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,1870.0,2.0,7.0,12.0,34.0,260.0,288.0,474.0,0.0,263.2
2460,1230,3746.0,0,3746.0,3691.0,3746.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,2003.0,2.0,8.0,14.0,36.0,276.0,303.0,500.0,0.0,255.33333333333334
2613,1307,3746.0,75,1693.0,3746.0,1693.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,2594.0,2.0,9.0,18.0,44.0,321.0,355.0,581.0,0.0,261.7142857142857
2988,1494,3746.0,154,3746.0,2609.0,3746.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,2702.0,2.0,10.0,19.0,45.0,339.0,379.0,614.0,0.0,248.125
3170,1585,3746.0,75,3746.0,2594.0,2594.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,2969.0,3.0,12.0,23.0,56.0,373.0,415.0,676.0,0.0,253.88888888888889
3552,1776,3746.0,0,3746.0,2052.0,3746.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,3670.0,3.0,12.0,28.0,63.0,458.0,517.0,819.0,0.0,258.5
3772,1886,3746.0,83,3746.0,4045.0,3746.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,4254.0,3.0,12.0,33.0,74.0,565.0,634.0,972.0,0.0,262.27272727272725
4164,2082,3746.0,75,3746.0,3185.0,3185.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,4476.0,3.0,13.0,33.0,85.0,624.0,667.0,1045.0,0.0,265.4166666666667
5242,2621,3746.0,75,3746.0,3269.0,3746.0,3.0,0,0,0,172.72,155.0,190.5,0.0,42.417522245037645,12,5,0,0.0,4850.0,3.0,13.0,36.0,98.0,795.0,775.0,1254.0,0.0,268.0769230769231
7143,3572,3752.0,13,1484.0,3752.0,1484.0,3.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,65.0,0.0,0.0,2.0,6.0,58.0,31.0,65.0,0.0,300.0
7611,3806,3752.0,138,3131.0,3752.0,3752.0,3.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,333.0,0.0,0.0,7.0,12.0,139.0,140.0,214.0,0.0,211.0
8323,4162,3752.0,6,1383.0,3752.0,3752.0,3.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,668.0,0.0,0.0,7.0,25.0,307.0,234.0,408.0,0.0,240.66666666666666
8577,4289,3752.0,83,1404.0,3752.0,3752.0,3.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,781.0,0.0,0.0,11.0,29.0,408.0,284.0,520.0,1.0,205.25
8893,4447,3752.0,45,2473.0,3752.0,3752.0,3.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,1356.0,0.0,0.0,21.0,43.0,513.0,410.0,704.0,1.0,224.2
9169,4585,3752.0,3,1361.0,3752.0,3752.0,3.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,1821.0,0.0,0.0,25.0,47.0,566.0,472.0,789.0,1.0,216.16666666666666
9596,4798,3752.0,6,3752.0,1484.0,1484.0,5.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,1821.0,0.0,0.0,25.0,49.0,574.0,473.0,797.0,1.0,191.71428571428572
9940,4970,3752.0,16,3752.0,122.0,3752.0,3.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,2525.0,0.0,0.0,32.0,60.0,607.0,545.0,887.0,1.0,205.25
10420,5210,3752.0,6,3752.0,4102.0,3752.0,3.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,2892.0,0.0,0.0,37.0,65.0,650.0,591.0,961.0,1.0,198.22222222222223
10778,5389,3752.0,3,3752.0,3184.0,3752.0,5.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,2911.0,0.0,0.0,37.0,71.0,710.0,620.0,1023.0,1.0,185.0
11068,5534,3752.0,-1,3752.0,225.0,3752.0,5.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,4103.0,0.0,0.0,51.0,96.0,809.0,736.0,1186.0,1.0,195.45454545454547
11758,5879,3752.0,0,3752.0,2034.0,2034.0,5.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,4118.0,0.0,0.0,51.0,99.0,861.0,764.0,1238.0,1.0,186.33333333333334
12342,6171,3752.0,1,3752.0,926.0,3752.0,3.0,0,6,0,193.04,265.0,203.2,0.0,33.097878165639976,17,4,0,1.0,4497.0,0.0,0.0,54.0,105.0,957.0,877.0,1428.0,1.0,195.07692307692307
3759,1880,3754.0,183,3675.0,3754.0,3675.0,3.0,0,1,0,172.72,145.0,180.34,0.0,40.440793976728266,12,8,1,1.0,1.0,0.0,0.0,0.0,3.0,78.0,18.0,78.0,0.0,300.0
4439,2220,3754.0,147,710.0,3754.0,3754.0,3.0,0,1,0,172.72,145.0,180.34,0.0,40.440793976728266,12,8,1,1.0,226.0,0.0,1.0,2.0,7.0,223.0,104.0,258.0,0.0,300.0
4935,2468,3754.0,117,3398.0,3754.0,3398.0,3.0,0,1,0,172.72,145.0,180.34,0.0,40.440793976728266,12,8,1,1.0,240.0,0.0,1.0,3.0,8.0,230.0,111.0,267.0,0.0,208.33333333333334
5101,2551,3754.0,117,3952.0,3754.0,3952.0,3.0,0,1,0,172.72,145.0,180.34,0.0,40.440793976728266,12,8,1,1.0,451.0,0.0,1.0,6.0,14.0,338.0,184.0,407.0,0.0,231.25
5359,2680,3754.0,148,1414.0,3754.0,3754.0,3.0,0,1,0,172.72,145.0,180.34,0.0,40.440793976728266,12,8,1,1.0,598.0,2.0,1.0,7.0,16.0,455.0,301.0,591.0,1.0,245.0
5708,2854,3754.0,148,3754.0,2512.0,3754.0,3.0,0,1,0,172.72,145.0,180.34,0.0,40.440793976728266,12,8,1,1.0,753.0,2.0,1.0,10.0,29.0,695.0,438.0,837.0,1.0,254.16666666666666
6494,3247,3754.0,75,3754.0,3269.0,3754.0,3.0,0,1,0,172.72,145.0,180.34,0.0,40.440793976728266,12,8,1,1.0,754.0,2.0,1.0,10.0,29.0,702.0,442.0,844.0,2.0,220.14285714285714
6960,3480,3754.0,0,3754.0,859.0,859.0,3.0,0,1,0,172.72,145.0,180.34,0.0,40.440793976728266,12,8,1,1.0,783.0,2.0,2.0,11.0,30.0,741.0,459.0,884.0,2.0,219.875
7571,3786,3754.0,0,648.0,3754.0,648.0,3.0,0,1,0,172.72,145.0,180.34,0.0,40.440793976728266,12,8,1,1.0,783.0,2.0,2.0,11.0,30.0,742.0,459.0,885.0,2.0,197.55555555555554
12302,6151,3755.0,5,3755.0,4014.0,3755.0,3.0,0,8,1,162.56,125.0,167.64,0.0,24.892539356605067,12,1,0,0.0,583.0,0.0,0.0,3.0,3.0,210.0,198.0,318.0,0.0,300.0
1878,939,3760.0,165,3760.0,2843.0,3760.0,3.0,0,3,0,177.8,170.0,185.42,0.0,46.83367556468173,18,13,1,1.0,219.0,0.0,0.0,0.0,0.0,87.0,84.0,120.0,4.0,149.0
2058,1029,3760.0,0,3760.0,3468.0,3760.0,3.0,0,3,0,177.8,170.0,185.42,0.0,46.83367556468173,18,13,1,1.0,241.0,0.0,0.0,0.0,1.0,383.0,168.0,421.0,5.0,224.5
2272,1136,3760.0,147,3760.0,2875.0,3760.0,3.0,0,3,0,177.8,170.0,185.42,0.0,46.83367556468173,18,13,1,1.0,247.0,0.0,1.0,0.0,2.0,545.0,234.0,583.0,5.0,249.66666666666666
2533,1267,3760.0,117,905.0,3760.0,905.0,3.0,0,3,0,177.8,170.0,185.42,0.0,46.83367556468173,18,13,1,1.0,395.0,0.0,1.0,0.0,3.0,695.0,301.0,763.0,5.0,262.25
2649,1325,3760.0,3,2371.0,3760.0,2371.0,3.0,0,3,0,177.8,170.0,185.42,0.0,46.83367556468173,18,13,1,1.0,586.0,0.0,3.0,4.0,8.0,827.0,384.0,928.0,5.0,235.4
5769,2885,3762.0,114,2105.0,3762.0,3762.0,3.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,6.0,0.0,0.0,0.0,0.0,20.0,14.0,21.0,0.0,118.0
6233,3117,3762.0,6,1871.0,3762.0,1871.0,3.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,35.0,0.0,0.0,0.0,3.0,126.0,72.0,141.0,0.0,209.0
6668,3334,3762.0,0,3762.0,3981.0,3981.0,3.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,58.0,0.0,1.0,1.0,4.0,169.0,105.0,203.0,0.0,239.33333333333334
7139,3570,3762.0,55,1188.0,3762.0,3762.0,3.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,562.0,0.0,1.0,5.0,8.0,322.0,253.0,413.0,0.0,254.5
7537,3769,3762.0,6,2688.0,3762.0,2688.0,3.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,562.0,0.0,1.0,5.0,9.0,412.0,308.0,538.0,0.0,263.6
8073,4037,3762.0,121,3335.0,3762.0,3335.0,3.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,634.0,0.0,1.0,6.0,11.0,511.0,376.0,653.0,1.0,269.6666666666667
8546,4273,3762.0,6,3762.0,3448.0,3762.0,3.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,795.0,0.0,2.0,7.0,12.0,555.0,426.0,716.0,1.0,257.14285714285717
8757,4379,3762.0,0,3562.0,3762.0,3762.0,3.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,965.0,0.0,2.0,11.0,17.0,682.0,491.0,859.0,2.0,262.5
8985,4493,3762.0,55,1871.0,3762.0,3762.0,3.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,1137.0,0.0,2.0,12.0,23.0,873.0,615.0,1078.0,3.0,266.6666666666667
9426,4713,3762.0,6,3762.0,2163.0,3762.0,3.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,1430.0,0.0,3.0,13.0,24.0,891.0,639.0,1111.0,3.0,256.1
9844,4922,3762.0,0,3762.0,832.0,832.0,5.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,1435.0,0.0,3.0,13.0,25.0,944.0,659.0,1164.0,3.0,236.36363636363637
10230,5115,3762.0,0,3762.0,990.0,3762.0,3.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,1436.0,0.0,3.0,13.0,25.0,986.0,697.0,1214.0,4.0,224.91666666666666
10660,5330,3762.0,15,3762.0,587.0,3762.0,5.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,1440.0,0.0,3.0,13.0,25.0,1156.0,802.0,1419.0,4.0,230.69230769230768
10825,5413,3762.0,0,3981.0,3762.0,3762.0,5.0,0,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,1442.0,0.0,3.0,13.0,25.0,1187.0,815.0,1450.0,5.0,227.64285714285714
11365,5683,3762.0,13,1065.0,3762.0,3762.0,5.0,1,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,1445.0,0.0,3.0,13.0,25.0,1276.0,856.0,1539.0,6.0,230.86666666666667
11804,5902,3762.0,0,3762.0,4089.0,3762.0,5.0,1,10,0,187.96,205.0,198.12,0.0,41.08145106091718,29,10,1,0.0,1871.0,0.0,3.0,16.0,30.0,1469.0,1040.0,1815.0,6.0,235.1875
1138,569,3767.0,121,3767.0,2610.0,3767.0,3.0,1,10,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,329.0,0.0,4.0,4.0,5.0,61.0,52.0,72.0,2.0,254.0
1326,663,3767.0,117,3767.0,796.0,3767.0,3.0,0,10,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,368.0,1.0,4.0,4.0,6.0,94.0,73.0,107.0,2.0,259.0
1438,719,3767.0,165,3767.0,656.0,3767.0,3.0,0,10,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,654.0,2.0,4.0,5.0,7.0,171.0,164.0,251.0,2.0,206.0
1560,780,3767.0,117,3767.0,2660.0,3767.0,3.0,0,10,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,655.0,2.0,4.0,5.0,7.0,333.0,229.0,433.0,2.0,229.5
1633,817,3767.0,3,3051.0,3767.0,3051.0,3.0,0,10,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,689.0,2.0,4.0,7.0,9.0,429.0,281.0,545.0,2.0,243.6
1786,893,3767.0,154,3767.0,1789.0,3767.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,761.0,2.0,4.0,7.0,9.0,519.0,330.0,648.0,3.0,253.0
1834,917,3767.0,3,3767.0,3278.0,3767.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,903.0,2.0,4.0,9.0,11.0,562.0,370.0,709.0,3.0,248.57142857142858
1976,988,3767.0,3,3767.0,2083.0,3767.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,933.0,2.0,4.0,10.0,14.0,722.0,447.0,876.0,3.0,255.0
2299,1150,3767.0,117,2595.0,3767.0,2595.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,939.0,2.0,4.0,10.0,15.0,831.0,469.0,985.0,3.0,248.88888888888889
2436,1218,3767.0,3,3767.0,2287.0,3767.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1024.0,2.0,5.0,13.0,18.0,916.0,519.0,1095.0,3.0,250.4
2577,1289,3767.0,84,702.0,3767.0,702.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1067.0,2.0,5.0,18.0,27.0,1053.0,557.0,1239.0,3.0,254.9090909090909
2706,1353,3767.0,165,3767.0,1694.0,3767.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1067.0,2.0,5.0,18.0,27.0,1278.0,634.0,1465.0,3.0,258.6666666666667
2894,1447,3767.0,6,3767.0,4073.0,3767.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1069.0,2.0,5.0,18.0,32.0,1545.0,753.0,1733.0,3.0,261.84615384615387
3084,1542,3767.0,6,3767.0,1026.0,3767.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1146.0,2.0,5.0,21.0,40.0,1668.0,810.0,1865.0,4.0,251.28571428571428
3546,1773,3767.0,165,3767.0,1695.0,3767.0,5.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1338.0,2.0,5.0,21.0,40.0,1860.0,960.0,2109.0,4.0,248.8
3647,1824,3767.0,121,604.0,3767.0,604.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1590.0,2.0,5.0,22.0,43.0,1946.0,1062.0,2272.0,4.0,252.0
4060,2030,3767.0,84,3767.0,557.0,3767.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1862.0,2.0,5.0,26.0,56.0,2087.0,1150.0,2440.0,4.0,254.8235294117647
4275,2138,3767.0,3,3813.0,3767.0,3813.0,5.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1862.0,2.0,5.0,26.0,57.0,2153.0,1164.0,2506.0,4.0,245.5
4502,2251,3767.0,0,3767.0,3814.0,3767.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1870.0,2.0,5.0,26.0,57.0,2378.0,1258.0,2732.0,4.0,246.8421052631579
5260,2630,3767.0,75,3767.0,2254.0,2254.0,5.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1873.0,2.0,5.0,26.0,57.0,2515.0,1311.0,2883.0,4.0,249.5
5628,2814,3767.0,45,3767.0,2087.0,3767.0,5.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1876.0,2.0,5.0,26.0,57.0,2785.0,1403.0,3153.0,5.0,240.33333333333334
5839,2920,3767.0,0,990.0,3767.0,990.0,5.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1887.0,2.0,5.0,26.0,59.0,2850.0,1419.0,3218.0,5.0,232.0
6278,3139,3767.0,28,3767.0,3191.0,3767.0,3.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1910.0,2.0,5.0,26.0,59.0,3052.0,1499.0,3425.0,5.0,234.95652173913044
6552,3276,3767.0,55,3767.0,2060.0,3767.0,5.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1945.0,2.0,5.0,26.0,59.0,3329.0,1616.0,3706.0,5.0,237.66666666666666
7073,3537,3767.0,0,703.0,3767.0,3767.0,5.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1989.0,2.0,5.0,26.0,60.0,3645.0,1728.0,4026.0,6.0,240.16
7289,3645,3767.0,121,990.0,3767.0,3767.0,5.0,1,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1992.0,2.0,5.0,26.0,60.0,3695.0,1749.0,4076.0,8.0,239.23076923076923
7654,3827,3767.0,75,3767.0,2595.0,3767.0,5.0,1,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1993.0,2.0,5.0,26.0,60.0,4030.0,1879.0,4424.0,8.0,241.4814814814815
8596,4298,3767.0,121,3767.0,563.0,563.0,5.0,1,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1993.0,2.0,5.0,26.0,60.0,4136.0,1928.0,4552.0,8.0,242.25
8672,4336,3767.0,6,3767.0,2861.0,2861.0,5.0,0,5,0,185.42,185.0,190.5,0.0,45.07049965776865,30,9,0,0.0,1993.0,2.0,5.0,26.0,60.0,4160.0,1935.0,4576.0,8.0,239.06896551724137
5950,2975,3769.0,4,3769.0,3080.0,3080.0,3.0,0,4,0,172.72,135.0,175.26,0.0,37.8590006844627,16,8,0,0.0,26.0,0.0,0.0,1.0,1.0,9.0,5.0,12.0,0.0,64.0
6389,3195,3769.0,121,592.0,3769.0,3769.0,3.0,0,4,0,172.72,135.0,175.26,0.0,37.8590006844627,16,8,0,0.0,34.0,0.0,0.0,1.0,1.0,48.0,23.0,53.0,2.0,80.5
6755,3378,3769.0,16,4021.0,3769.0,4021.0,3.0,0,4,0,172.72,135.0,175.26,0.0,37.8590006844627,16,8,0,0.0,56.0,0.0,0.0,1.0,6.0,139.0,50.0,144.0,2.0,141.66666666666666
7328,3664,3769.0,4,3769.0,1984.0,3769.0,3.0,0,4,0,172.72,135.0,175.26,0.0,37.8590006844627,16,8,0,0.0,196.0,0.0,0.0,1.0,6.0,251.0,151.0,319.0,2.0,181.25
11481,5741,3769.0,5,1974.0,3769.0,1974.0,3.0,0,4,0,172.72,135.0,175.26,0.0,37.8590006844627,16,8,0,0.0,196.0,0.0,0.0,1.0,6.0,291.0,169.0,360.0,2.0,177.6
11893,5947,3769.0,1,2734.0,3769.0,2734.0,3.0,0,4,0,172.72,135.0,175.26,0.0,37.8590006844627,16,8,0,0.0,223.0,1.0,1.0,1.0,7.0,336.0,199.0,419.0,2.0,163.16666666666666
1729,865,3774.0,162,870.0,3774.0,870.0,3.0,0,3,0,177.8,155.0,180.34,0.0,44.80219028062971,24,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,283.0
1962,981,3774.0,68,3774.0,2027.0,3774.0,3.0,0,0,0,177.8,155.0,180.34,0.0,44.80219028062971,24,12,0,0.0,594.0,0.0,0.0,7.0,11.0,54.0,97.0,115.0,0.0,291.5
2199,1100,3774.0,3,3746.0,3774.0,3746.0,3.0,0,0,0,177.8,155.0,180.34,0.0,44.80219028062971,24,12,0,0.0,616.0,0.0,0.0,7.0,11.0,59.0,102.0,121.0,0.0,293.3333333333333
8065,4033,3775.0,121,2103.0,3775.0,3775.0,3.0,0,9,0,165.1,125.0,165.1,0.0,35.58932238193019,14,2,0,0.0,461.0,0.0,0.0,2.0,7.0,115.0,94.0,165.0,0.0,300.0
8513,4257,3775.0,4,1618.0,3775.0,1618.0,3.0,0,9,0,165.1,125.0,165.1,0.0,35.58932238193019,14,2,0,0.0,464.0,0.0,0.0,2.0,7.0,125.0,99.0,175.0,0.0,199.0
9748,4874,3775.0,28,3775.0,3724.0,3724.0,3.0,0,9,0,165.1,125.0,165.1,0.0,35.58932238193019,14,2,0,0.0,600.0,0.0,0.0,6.0,15.0,223.0,165.0,282.0,0.0,232.66666666666666
11401,5701,3776.0,10,3683.0,3776.0,3683.0,3.0,0,5,0,193.04,185.0,198.12,2.0,32.4517453798768,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,16.0,0.0,102.0
11941,5971,3776.0,1,1708.0,3776.0,1708.0,3.0,0,5,0,193.04,185.0,198.12,2.0,32.4517453798768,8,2,0,0.0,12.0,0.0,0.0,0.0,0.0,146.0,73.0,148.0,0.0,201.0
8451,4226,3777.0,3,2589.0,3777.0,3777.0,3.0,0,6,0,185.42,245.0,190.5,0.0,37.86721423682409,9,1,0,0.0,245.0,0.0,0.0,1.0,1.0,50.0,60.0,96.0,1.0,300.0
9012,4506,3777.0,51,3777.0,142.0,142.0,3.0,0,6,0,185.42,245.0,190.5,0.0,37.86721423682409,9,1,0,0.0,563.0,0.0,0.0,3.0,4.0,68.0,102.0,156.0,1.0,209.5
9482,4741,3777.0,103,3777.0,2807.0,3777.0,3.0,0,6,0,185.42,245.0,190.5,0.0,37.86721423682409,9,1,0,0.0,980.0,0.0,0.0,4.0,6.0,152.0,201.0,296.0,1.0,239.66666666666666
10046,5023,3777.0,75,3777.0,4092.0,3777.0,3.0,0,6,0,185.42,245.0,190.5,0.0,37.86721423682409,9,1,0,0.0,1298.0,0.0,0.0,6.0,8.0,214.0,270.0,390.0,1.0,254.75
8808,4404,3780.0,70,3780.0,3839.0,3839.0,3.0,0,1,0,177.8,145.0,177.8,0.0,39.238877481177276,22,9,0,1.0,0.0,0.0,0.0,0.0,0.0,146.0,55.0,158.0,0.0,300.0
9208,4604,3780.0,1,3780.0,1232.0,1232.0,3.0,0,1,0,177.8,145.0,177.8,0.0,39.238877481177276,22,9,0,1.0,92.0,1.0,0.0,0.0,3.0,287.0,143.0,335.0,0.0,300.0
8443,4222,3788.0,13,1070.0,3788.0,1070.0,3.0,0,7,1,162.56,135.0,172.72,0.0,37.059548254620125,6,4,0,0.0,385.0,0.0,1.0,3.0,7.0,88.0,38.0,112.0,0.0,294.0
8792,4396,3788.0,117,3788.0,4053.0,4053.0,3.0,0,7,1,162.56,135.0,172.72,0.0,37.059548254620125,6,4,0,0.0,742.0,1.0,1.0,4.0,18.0,175.0,112.0,231.0,0.0,297.0
9485,4743,3788.0,103,1610.0,3788.0,3788.0,3.0,0,7,1,162.56,135.0,172.72,0.0,37.059548254620125,6,4,0,0.0,1166.0,2.0,2.0,6.0,24.0,277.0,198.0,361.0,0.0,298.0
10068,5034,3788.0,41,3788.0,3950.0,3950.0,3.0,0,7,1,162.56,135.0,172.72,0.0,37.059548254620125,6,4,0,0.0,1178.0,2.0,2.0,6.0,27.0,413.0,249.0,502.0,0.0,235.5
8921,4461,3789.0,26,1615.0,3789.0,3789.0,3.0,0,4,0,177.8,145.0,180.34,0.0,29.691991786447637,14,2,0,0.0,116.0,2.0,3.0,1.0,5.0,28.0,27.0,43.0,0.0,153.0
9281,4641,3789.0,110,2737.0,3789.0,3789.0,3.0,0,4,0,177.8,145.0,180.34,0.0,29.691991786447637,14,2,0,0.0,137.0,2.0,5.0,1.0,5.0,33.0,30.0,48.0,1.0,106.0
9803,4902,3789.0,16,1975.0,3789.0,3789.0,3.0,0,4,0,177.8,145.0,180.34,0.0,29.691991786447637,14,2,0,0.0,229.0,2.0,6.0,2.0,6.0,43.0,44.0,67.0,1.0,133.66666666666666
10364,5182,3789.0,44,3789.0,2250.0,2250.0,3.0,0,11,0,177.8,145.0,180.34,0.0,29.691991786447637,14,2,0,0.0,599.0,3.0,6.0,5.0,10.0,102.0,103.0,150.0,1.0,175.25
10555,5278,3789.0,15,949.0,3789.0,949.0,3.0,0,1,0,177.8,145.0,180.34,0.0,29.691991786447637,14,2,0,0.0,736.0,3.0,6.0,6.0,11.0,140.0,140.0,199.0,1.0,173.4
3543,1772,3790.0,84,3689.0,3790.0,3689.0,3.0,1,1,0,167.64,155.0,167.64,0.0,37.281314168377826,17,9,0,0.0,61.0,0.0,0.0,1.0,1.0,78.0,31.0,84.0,1.0,291.0
3788,1894,3790.0,68,3790.0,2864.0,3790.0,3.0,0,1,0,167.64,155.0,167.64,0.0,37.281314168377826,17,9,0,0.0,841.0,0.0,1.0,9.0,10.0,163.0,145.0,250.0,1.0,295.5
4032,2016,3790.0,101,3790.0,2614.0,3790.0,3.0,0,1,0,167.64,155.0,167.64,0.0,37.281314168377826,17,9,0,0.0,968.0,1.0,3.0,10.0,12.0,190.0,161.0,282.0,1.0,291.3333333333333
4352,2176,3790.0,0,3790.0,2724.0,3790.0,3.0,0,1,0,167.64,155.0,167.64,0.0,37.281314168377826,17,9,0,0.0,1292.0,1.0,5.0,10.0,21.0,399.0,342.0,559.0,2.0,293.5
4542,2271,3790.0,0,3790.0,2532.0,3790.0,3.0,0,1,0,167.64,155.0,167.64,0.0,37.281314168377826,17,9,0,0.0,1500.0,1.0,5.0,14.0,30.0,624.0,420.0,790.0,2.0,294.8
4866,2433,3790.0,117,3790.0,707.0,3790.0,3.0,0,1,0,167.64,155.0,167.64,0.0,37.281314168377826,17,9,0,0.0,1983.0,2.0,9.0,20.0,40.0,728.0,494.0,927.0,2.0,295.6666666666667
