fight_stat_id,fight_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,finish_time,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time,f_2_fight_stat_id,f_2_fight_id,f_2_fighter_id,f_2_knockdowns,f_2_total_strikes_att,f_2_total_strikes_succ,f_2_sig_strikes_att,f_2_sig_strikes_succ,f_2_takedown_att,f_2_takedown_succ,f_2_submission_att,f_2_reversals,f_2_ctrl_time,f_2_event_id,f_2_referee,f_2_f_1,f_2_f_2,f_2_winner,f_2_num_rounds,f_2_title_fight,f_2_weight_class,f_2_gender,f_2_result,f_2_finish_time,f_2_fighter_height_cm,f_2_fighter_weight_lbs,f_2_fighter_reach_cm,f_2_fighter_stance,f_2_fighter_dob,f_2_fighter_w,f_2_fighter_l,f_2_fighter_d,f_2_fighter_nc_dq,f_2_cumulative_ctrl_time,f_2_cumulative_reversals,f_2_cumulative_submission_att,f_2_cumulative_takedown_succ,f_2_cumulative_takedown_att,f_2_cumulative_sig_strikes_att,f_2_cumulative_total_strikes_succ,f_2_cumulative_total_strikes_att,f_2_cumulative_knockdowns,f_2_avg_finish_time
14242,7121,3478.0,0.0,13.0,6.0,11.0,4.0,5.0,0.0,0.0,0.0,15.0,656,6,3478.0,2534.0,2534.0,3.0,0,3,0,2,159,185.42,170.0,190.5,1.0,36.2984257357974,18,7,0,0.0,4487.0,2.0,11.0,38.0,75.0,781.0,740.0,1297.0,1.0,203.11111111111111,14243.0,7122.0,2728.0,0.0,227.0,145.0,217.0,137.0,0.0,0.0,1.0,0.0,205.0,656.0,3.0,3017.0,2728.0,2728.0,3.0,0.0,0.0,0.0,2.0,294.0,177.8,155.0,180.34,0.0,37.541409993155376,30.0,14.0,1.0,1.0,2275.0,4.0,5.0,19.0,47.0,2834.0,1747.0,3082.0,3.0,268.75
9617,4809,3479.0,1.0,64.0,37.0,50.0,24.0,6.0,0.0,2.0,0.0,331.0,458,75,2237.0,3479.0,3479.0,3.0,1,12,1,2,131,180.34,135.0,182.88,0.0,32.662559890485966,9,3,0,0.0,331.0,0.0,2.0,0.0,6.0,50.0,37.0,64.0,1.0,131.0,9618.0,4809.0,2237.0,0.0,50.0,30.0,39.0,19.0,2.0,0.0,1.0,0.0,13.0,458.0,75.0,2237.0,3479.0,3479.0,3.0,1.0,12.0,1.0,2.0,131.0,170.18,135.0,167.64,0.0,32.29568788501027,17.0,7.0,0.0,0.0,13.0,0.0,1.0,0.0,2.0,39.0,30.0,50.0,0.0,131.0
9847,4924,3479.0,1.0,49.0,25.0,49.0,25.0,0.0,0.0,0.0,0.0,27.0,468,5,1796.0,3479.0,3479.0,3.0,0,7,1,0,109,180.34,135.0,182.88,0.0,32.662559890485966,9,3,0,0.0,358.0,0.0,2.0,0.0,6.0,99.0,62.0,113.0,2.0,120.0,9848.0,4924.0,1796.0,0.0,36.0,24.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,468.0,5.0,1796.0,3479.0,3479.0,3.0,0.0,7.0,1.0,0.0,109.0,167.64,125.0,172.72,1.0,35.59753593429158,7.0,6.0,0.0,0.0,673.0,0.0,0.0,7.0,9.0,181.0,338.0,471.0,0.0,195.75
10054,5027,3479.0,0.0,107.0,82.0,66.0,43.0,0.0,0.0,0.0,2.0,197.0,476,75,3479.0,1610.0,3479.0,3.0,0,7,1,0,142,180.34,135.0,182.88,0.0,32.662559890485966,9,3,0,0.0,555.0,2.0,2.0,0.0,6.0,165.0,144.0,220.0,2.0,127.33333333333331,10055.0,5028.0,862.0,0.0,181.0,102.0,148.0,72.0,8.0,2.0,0.0,0.0,378.0,476.0,48.0,3846.0,862.0,862.0,3.0,0.0,5.0,0.0,1.0,300.0,185.42,185.0,187.96,0.0,35.96167008898015,13.0,7.0,0.0,0.0,1868.0,0.0,0.0,15.0,43.0,841.0,635.0,1115.0,2.0,248.33333333333331
10474,5237,3479.0,0.0,94.0,58.0,47.0,26.0,4.0,0.0,0.0,0.0,347.0,494,55,3479.0,2116.0,2116.0,3.0,0,7,1,1,300,180.34,135.0,182.88,0.0,32.662559890485966,9,3,0,0.0,902.0,2.0,2.0,0.0,10.0,212.0,202.0,314.0,2.0,170.5,10475.0,5238.0,3477.0,0.0,133.0,71.0,119.0,59.0,2.0,1.0,0.0,1.0,71.0,494.0,72.0,3282.0,3477.0,3477.0,3.0,0.0,1.0,0.0,1.0,300.0,182.88,145.0,187.96,0.0,35.58110882956879,15.0,3.0,0.0,0.0,71.0,1.0,0.0,1.0,2.0,119.0,71.0,133.0,0.0,300.0
10804,5402,3479.0,0.0,253.0,154.0,166.0,86.0,8.0,3.0,0.0,0.0,513.0,508,0,3479.0,41.0,3479.0,3.0,0,7,1,1,300,180.34,135.0,182.88,0.0,32.662559890485966,9,3,0,0.0,1415.0,2.0,2.0,3.0,18.0,378.0,356.0,567.0,2.0,196.4,10805.0,5403.0,3136.0,0.0,241.0,114.0,181.0,63.0,24.0,12.0,0.0,0.0,340.0,508.0,65.0,2250.0,3136.0,3136.0,3.0,0.0,4.0,0.0,1.0,300.0,167.64,135.0,172.72,0.0,33.204654346338124,16.0,4.0,0.0,0.0,2174.0,0.0,0.0,39.0,86.0,776.0,720.0,1258.0,1.0,300.0
12970,6485,3479.0,0.0,194.0,131.0,89.0,32.0,12.0,6.0,0.0,0.0,454.0,603,16,3479.0,3148.0,3479.0,3.0,0,12,1,1,300,180.34,135.0,182.88,0.0,32.662559890485966,9,3,0,0.0,2175.0,3.0,2.0,11.0,33.0,691.0,643.0,1071.0,2.0,221.125,12971.0,6486.0,1004.0,0.0,128.0,44.0,118.0,36.0,0.0,0.0,0.0,0.0,39.0,603.0,46.0,358.0,1004.0,358.0,3.0,0.0,3.0,0.0,1.0,300.0,185.42,170.0,187.96,1.0,36.69815195071869,18.0,8.0,0.0,0.0,1130.0,3.0,2.0,2.0,18.0,858.0,416.0,931.0,3.0,219.5
14362,7181,3488.0,1.0,49.0,26.0,49.0,26.0,0.0,0.0,0.0,0.0,3.0,661,9,3488.0,25.0,3488.0,3.0,0,1,0,0,231,172.72,145.0,175.26,0.0,28.413415468856947,19,9,1,0.0,3.0,0.0,0.0,0.0,0.0,49.0,26.0,49.0,1.0,231.0,14363.0,7182.0,2849.0,0.0,88.0,40.0,73.0,28.0,4.0,0.0,0.0,0.0,162.0,661.0,11.0,2794.0,2849.0,2794.0,3.0,0.0,1.0,0.0,0.0,140.0,175.26,145.0,175.26,0.0,29.16632443531828,12.0,2.0,0.0,0.0,162.0,0.0,0.0,0.0,4.0,73.0,40.0,88.0,0.0,140.0
12978,6489,3493.0,1.0,73.0,43.0,53.0,27.0,1.0,1.0,0.0,0.0,149.0,603,4,3493.0,3017.0,3493.0,3.0,0,0,0,0,17,172.72,155.0,180.34,0.0,37.9192334017796,23,8,0,0.0,308.0,1.0,1.0,2.0,7.0,377.0,200.0,404.0,2.0,121.5,12979.0,6490.0,3063.0,0.0,133.0,30.0,133.0,30.0,11.0,2.0,0.0,0.0,22.0,603.0,16.0,1523.0,3063.0,3063.0,5.0,1.0,2.0,1.0,1.0,300.0,154.94,115.0,160.02,0.0,36.45722108145106,20.0,7.0,0.0,0.0,3531.0,4.0,4.0,44.0,124.0,1092.0,1279.0,2041.0,0.0,271.0
5931,2966,3494.0,0.0,15.0,12.0,15.0,12.0,1.0,1.0,0.0,0.0,74.0,300,121,3311.0,3494.0,3311.0,3.0,0,2,1,2,293,160.02,115.0,160.02,1.0,45.4154688569473,5,5,0,0.0,74.0,0.0,0.0,1.0,1.0,15.0,12.0,15.0,0.0,293.0,5932.0,2966.0,3311.0,0.0,68.0,52.0,26.0,16.0,2.0,1.0,1.0,0.0,185.0,300.0,121.0,3311.0,3494.0,3311.0,3.0,0.0,2.0,1.0,2.0,293.0,157.48000000000002,115.0,162.56,0.0,36.25188227241616,16.0,6.0,0.0,0.0,185.0,0.0,1.0,1.0,2.0,26.0,52.0,68.0,0.0,293.0
6665,3333,3494.0,0.0,88.0,66.0,47.0,30.0,4.0,0.0,1.0,0.0,28.0,332,121,286.0,3494.0,286.0,3.0,0,2,1,2,61,160.02,115.0,160.02,1.0,45.4154688569473,5,5,0,0.0,160.0,0.0,3.0,3.0,10.0,171.0,131.0,224.0,0.0,183.0,6666.0,3333.0,286.0,0.0,248.0,165.0,130.0,73.0,7.0,3.0,1.0,0.0,434.0,332.0,121.0,286.0,3494.0,286.0,3.0,0.0,2.0,1.0,2.0,61.0,162.56,115.0,165.1,0.0,29.998631074606436,8.0,5.0,0.0,0.0,1525.0,3.0,4.0,8.0,18.0,330.0,531.0,730.0,0.0,178.33333333333334
9429,4715,3494.0,0.0,9.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,451,59,585.0,3494.0,585.0,3.0,0,2,1,2,81,160.02,115.0,160.02,1.0,45.4154688569473,5,5,0,0.0,623.0,0.0,3.0,7.0,17.0,250.0,214.0,341.0,0.0,186.0,9430.0,4715.0,585.0,0.0,18.0,10.0,18.0,10.0,1.0,1.0,1.0,0.0,39.0,451.0,59.0,585.0,3494.0,585.0,3.0,0.0,2.0,1.0,2.0,81.0,160.02,115.0,160.02,0.0,33.0403832991102,14.0,4.0,0.0,0.0,39.0,0.0,1.0,1.0,1.0,18.0,10.0,18.0,0.0,81.0
7589,3795,3497.0,2.0,106.0,44.0,101.0,41.0,4.0,1.0,0.0,0.0,152.0,372,42,693.0,3497.0,693.0,3.0,0,3,0,2,237,182.88,170.0,190.5,0.0,30.770704996577688,15,3,1,0.0,152.0,0.0,0.0,1.0,4.0,101.0,44.0,106.0,2.0,237.0,7590.0,3795.0,693.0,1.0,125.0,62.0,116.0,55.0,0.0,0.0,2.0,1.0,190.0,372.0,42.0,693.0,3497.0,693.0,3.0,0.0,3.0,0.0,2.0,237.0,182.88,170.0,187.96,0.0,39.75906913073238,19.0,9.0,0.0,1.0,958.0,1.0,10.0,6.0,13.0,440.0,274.0,498.0,3.0,157.23076923076923
8192,4096,3497.0,1.0,157.0,95.0,157.0,95.0,2.0,0.0,1.0,0.0,19.0,398,58,3497.0,203.0,3497.0,3.0,0,3,0,2,288,182.88,170.0,190.5,0.0,30.770704996577688,15,3,1,0.0,171.0,0.0,1.0,1.0,6.0,258.0,139.0,263.0,3.0,262.5,8193.0,4097.0,1581.0,0.0,161.0,85.0,156.0,80.0,1.0,0.0,0.0,0.0,9.0,398.0,117.0,1258.0,1581.0,1258.0,3.0,0.0,2.0,1.0,1.0,300.0,154.94,115.0,165.1,0.0,35.02258726899384,4.0,3.0,0.0,0.0,95.0,0.0,0.0,3.0,11.0,277.0,199.0,336.0,0.0,300.0
9039,4520,3497.0,0.0,58.0,31.0,37.0,11.0,1.0,0.0,0.0,1.0,154.0,435,19,3885.0,3497.0,3885.0,3.0,0,3,0,0,160,182.88,170.0,190.5,0.0,30.770704996577688,15,3,1,0.0,325.0,1.0,1.0,1.0,7.0,295.0,170.0,321.0,3.0,228.33333333333331,9040.0,4520.0,3885.0,1.0,94.0,61.0,64.0,33.0,1.0,1.0,0.0,0.0,100.0,435.0,19.0,3885.0,3497.0,3885.0,3.0,0.0,3.0,0.0,0.0,160.0,180.34,170.0,185.42,0.0,39.937029431895965,24.0,8.0,1.0,0.0,746.0,1.0,2.0,5.0,6.0,431.0,386.0,622.0,5.0,207.16666666666663
3052,1526,3499.0,0.0,101.0,62.0,74.0,37.0,4.0,3.0,1.0,0.0,211.0,168,165,3499.0,2257.0,3499.0,3.0,0,0,0,2,228,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,211.0,0.0,1.0,3.0,4.0,74.0,62.0,101.0,0.0,228.0,3053.0,1527.0,3869.0,0.0,135.0,10.0,135.0,10.0,0.0,0.0,0.0,0.0,1.0,168.0,117.0,378.0,3869.0,378.0,3.0,0.0,4.0,0.0,1.0,300.0,165.1,135.0,160.02,0.0,44.50376454483231,20.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,135.0,10.0,135.0,0.0,300.0
3235,1618,3499.0,0.0,146.0,87.0,145.0,86.0,1.0,0.0,0.0,0.0,40.0,176,0,995.0,3499.0,3499.0,3.0,0,0,0,1,300,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,251.0,0.0,1.0,3.0,5.0,219.0,149.0,247.0,0.0,264.0,3236.0,1618.0,995.0,0.0,108.0,47.0,106.0,46.0,7.0,1.0,0.0,0.0,56.0,176.0,0.0,995.0,3499.0,3499.0,3.0,0.0,0.0,0.0,1.0,300.0,177.8,155.0,185.42,0.0,41.80150581793292,14.0,4.0,0.0,0.0,56.0,0.0,0.0,1.0,7.0,106.0,47.0,108.0,0.0,300.0
3328,1664,3499.0,0.0,63.0,32.0,60.0,30.0,0.0,0.0,0.0,0.0,12.0,180,117,3499.0,1401.0,3499.0,3.0,0,0,0,0,181,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,263.0,0.0,1.0,3.0,5.0,279.0,181.0,310.0,0.0,236.33333333333331,3329.0,1665.0,2594.0,0.0,195.0,119.0,132.0,65.0,7.0,7.0,2.0,0.0,622.0,180.0,84.0,1693.0,2594.0,2594.0,3.0,0.0,0.0,0.0,1.0,300.0,175.26,170.0,177.8,1.0,40.35592060232717,24.0,7.0,0.0,0.0,954.0,0.0,2.0,10.0,11.0,258.0,233.0,385.0,0.0,300.0
4038,2019,3499.0,1.0,9.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,2.0,213,84,3499.0,2700.0,3499.0,3.0,0,0,0,0,76,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,310.0,0.0,2.0,4.0,8.0,685.0,385.0,727.0,3.0,218.14285714285717,4039.0,2020.0,3122.0,1.0,186.0,70.0,182.0,66.0,6.0,2.0,2.0,0.0,180.0,213.0,0.0,2594.0,3122.0,2594.0,5.0,1.0,0.0,0.0,1.0,300.0,167.64,135.0,172.72,0.0,42.4394250513347,23.0,11.0,1.0,0.0,2802.0,2.0,4.0,39.0,104.0,1686.0,994.0,2033.0,2.0,280.75
4293,2147,3499.0,0.0,12.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,225,87,1225.0,3499.0,1225.0,3.0,0,0,0,0,155,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,310.0,0.0,2.0,4.0,8.0,697.0,389.0,739.0,3.0,210.25,4294.0,2147.0,1225.0,1.0,28.0,18.0,28.0,18.0,0.0,0.0,0.0,0.0,2.0,225.0,87.0,1225.0,3499.0,1225.0,3.0,0.0,0.0,0.0,0.0,155.0,177.8,155.0,182.88,0.0,37.15811088295688,24.0,10.0,0.0,0.0,456.0,0.0,1.0,6.0,9.0,146.0,158.0,245.0,2.0,209.0
4546,2273,3499.0,0.0,213.0,130.0,152.0,78.0,7.0,4.0,0.0,0.0,348.0,236,117,3499.0,1451.0,3499.0,3.0,0,0,0,1,300,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,658.0,0.0,2.0,8.0,15.0,849.0,519.0,952.0,3.0,220.22222222222223,4547.0,2274.0,2738.0,3.0,55.0,29.0,52.0,26.0,0.0,0.0,0.0,0.0,15.0,236.0,5.0,1798.0,2738.0,2738.0,3.0,0.0,0.0,0.0,0.0,127.0,177.8,155.0,182.88,0.0,40.0766598220397,21.0,5.0,0.0,0.0,1926.0,5.0,5.0,14.0,32.0,944.0,733.0,1192.0,5.0,267.90909090909093
4716,2358,3499.0,0.0,83.0,43.0,80.0,40.0,1.0,1.0,0.0,0.0,60.0,243,3,3499.0,3185.0,3185.0,3.0,0,0,0,1,300,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,718.0,0.0,2.0,9.0,16.0,929.0,562.0,1035.0,3.0,228.2,4717.0,2359.0,2293.0,0.0,108.0,43.0,97.0,35.0,15.0,6.0,0.0,0.0,323.0,243.0,0.0,3417.0,2293.0,3417.0,5.0,0.0,3.0,0.0,0.0,54.0,182.88,170.0,182.88,0.0,41.93839835728953,20.0,7.0,0.0,0.0,2717.0,3.0,21.0,19.0,46.0,1166.0,679.0,1372.0,5.0,206.23529411764707
4916,2458,3499.0,1.0,69.0,34.0,67.0,32.0,2.0,1.0,1.0,1.0,141.0,252,117,3499.0,3145.0,3499.0,3.0,0,0,0,2,229,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,859.0,1.0,3.0,10.0,18.0,996.0,596.0,1104.0,4.0,228.27272727272728,4917.0,2459.0,3888.0,0.0,150.0,43.0,150.0,43.0,4.0,1.0,0.0,0.0,34.0,252.0,147.0,3100.0,3888.0,3888.0,3.0,0.0,9.0,0.0,1.0,300.0,162.56,125.0,165.1,0.0,38.789869952087614,15.0,6.0,0.0,0.0,280.0,0.0,1.0,4.0,9.0,218.0,89.0,228.0,2.0,254.0
5068,2534,3499.0,1.0,37.0,16.0,37.0,16.0,1.0,1.0,0.0,0.0,6.0,259,121,3499.0,1828.0,3499.0,3.0,0,0,0,0,280,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,865.0,1.0,3.0,11.0,19.0,1033.0,612.0,1141.0,5.0,232.58333333333331,5069.0,2535.0,2792.0,0.0,87.0,33.0,82.0,29.0,6.0,1.0,0.0,0.0,5.0,259.0,0.0,1677.0,2792.0,1677.0,3.0,0.0,6.0,0.0,1.0,300.0,187.96,242.0,193.04,0.0,44.85420944558521,17.0,11.0,0.0,0.0,1436.0,0.0,10.0,19.0,43.0,539.0,377.0,685.0,7.0,157.66666666666666
5282,2641,3499.0,1.0,20.0,11.0,20.0,11.0,1.0,0.0,2.0,0.0,21.0,269,115,3499.0,3863.0,3499.0,3.0,0,0,0,2,195,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,886.0,1.0,5.0,11.0,20.0,1053.0,623.0,1161.0,6.0,229.69230769230768,5283.0,2642.0,3541.0,0.0,95.0,75.0,34.0,18.0,7.0,5.0,0.0,0.0,390.0,269.0,0.0,442.0,3541.0,442.0,3.0,0.0,7.0,1.0,1.0,300.0,167.64,125.0,167.64,0.0,40.09582477754962,13.0,7.0,0.0,0.0,932.0,0.0,2.0,9.0,11.0,208.0,276.0,398.0,0.0,281.5
5546,2773,3499.0,1.0,82.0,41.0,78.0,37.0,2.0,0.0,0.0,0.0,21.0,281,3,3499.0,1693.0,3499.0,5.0,0,0,0,0,211,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,907.0,1.0,5.0,11.0,22.0,1131.0,664.0,1243.0,7.0,228.3571428571429,5547.0,2774.0,872.0,0.0,11.0,3.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,282.0,71.0,2525.0,872.0,2525.0,3.0,0.0,9.0,0.0,2.0,186.0,162.56,125.0,162.56,0.0,39.66872005475702,11.0,5.0,0.0,0.0,341.0,1.0,6.0,2.0,2.0,142.0,122.0,218.0,0.0,252.33333333333331
5750,2875,3499.0,1.0,182.0,101.0,166.0,88.0,2.0,0.0,0.0,0.0,117.0,291,121,3499.0,4007.0,3499.0,3.0,0,0,0,1,300,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,1024.0,1.0,5.0,11.0,24.0,1297.0,765.0,1425.0,8.0,233.13333333333333,5751.0,2876.0,3548.0,0.0,35.0,13.0,27.0,6.0,1.0,0.0,0.0,0.0,3.0,291.0,0.0,2365.0,3548.0,2365.0,5.0,1.0,9.0,0.0,2.0,149.0,160.02,125.0,162.56,1.0,42.82819986310746,17.0,8.0,0.0,0.0,1144.0,1.0,6.0,10.0,25.0,1218.0,742.0,1443.0,0.0,262.8181818181818
6038,3019,3499.0,0.0,126.0,58.0,125.0,57.0,7.0,1.0,0.0,0.0,32.0,304,75,3499.0,2594.0,3499.0,3.0,0,0,0,1,300,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,1277.0,2.0,7.0,13.0,32.0,1505.0,877.0,1656.0,8.0,241.0,6039.0,3020.0,649.0,0.0,105.0,33.0,104.0,32.0,3.0,0.0,0.0,0.0,3.0,304.0,0.0,1768.0,649.0,1768.0,5.0,0.0,1.0,0.0,0.0,114.0,167.64,145.0,177.8,0.0,45.19644079397673,23.0,11.0,0.0,1.0,1923.0,5.0,4.0,11.0,37.0,2208.0,1193.0,2780.0,7.0,214.38888888888889
6923,3462,3499.0,0.0,7.0,4.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,343,0,3185.0,3499.0,3185.0,5.0,1,0,0,0,66,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,1277.0,2.0,7.0,13.0,33.0,1683.0,952.0,1834.0,8.0,234.05263157894737,6924.0,3462.0,3185.0,0.0,44.0,26.0,44.0,26.0,0.0,0.0,0.0,0.0,9.0,343.0,0.0,3185.0,3499.0,3185.0,5.0,1.0,0.0,0.0,0.0,66.0,172.72,170.0,177.8,1.0,39.4113620807666,32.0,15.0,0.0,0.0,4028.0,1.0,12.0,39.0,87.0,1653.0,1088.0,2106.0,5.0,226.94736842105263
7048,3524,3499.0,0.0,10.0,7.0,6.0,4.0,2.0,1.0,1.0,0.0,33.0,348,117,3499.0,1398.0,3499.0,5.0,0,3,0,2,153,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,1310.0,2.0,8.0,14.0,35.0,1689.0,959.0,1844.0,8.0,230.0,7050.0,3525.0,417.0,1.0,65.0,41.0,62.0,38.0,1.0,1.0,0.0,0.0,29.0,349.0,71.0,417.0,486.0,417.0,3.0,0.0,0.0,0.0,0.0,86.0,175.26,155.0,185.42,1.0,34.899383983572896,8.0,2.0,0.0,0.0,29.0,0.0,0.0,1.0,1.0,62.0,41.0,65.0,1.0,86.0
7495,3748,3499.0,1.0,76.0,48.0,73.0,45.0,1.0,1.0,1.0,0.0,43.0,367,0,523.0,3499.0,3499.0,3.0,0,3,0,0,122,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,1636.0,2.0,10.0,17.0,39.0,1881.0,1099.0,2060.0,12.0,221.6818181818182,7496.0,3748.0,523.0,0.0,54.0,19.0,51.0,17.0,5.0,1.0,0.0,0.0,102.0,367.0,0.0,523.0,3499.0,3499.0,3.0,0.0,3.0,0.0,0.0,122.0,175.26,170.0,180.34,1.0,39.572895277207394,19.0,9.0,0.0,0.0,4497.0,5.0,14.0,40.0,83.0,2158.0,1378.0,2659.0,6.0,243.8421052631579
7844,3922,3499.0,2.0,148.0,64.0,147.0,63.0,3.0,0.0,0.0,0.0,35.0,382,121,3499.0,3661.0,3499.0,3.0,0,3,0,0,34,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,1671.0,2.0,10.0,17.0,42.0,2028.0,1163.0,2208.0,14.0,213.5217391304348,7845.0,3923.0,1225.0,0.0,160.0,55.0,158.0,53.0,2.0,0.0,0.0,0.0,84.0,382.0,75.0,2532.0,1225.0,2532.0,5.0,1.0,1.0,0.0,0.0,290.0,177.8,155.0,182.88,0.0,37.15811088295688,24.0,10.0,0.0,0.0,786.0,6.0,4.0,6.0,15.0,867.0,596.0,1107.0,2.0,229.9090909090909
8395,4198,3499.0,0.0,185.0,99.0,166.0,82.0,10.0,1.0,0.0,0.0,94.0,406,121,2097.0,3499.0,2097.0,3.0,0,3,0,1,300,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,1765.0,2.0,10.0,18.0,53.0,2259.0,1292.0,2458.0,14.0,210.84,8396.0,4198.0,2097.0,0.0,164.0,85.0,156.0,77.0,1.0,0.0,0.0,0.0,21.0,406.0,121.0,2097.0,3499.0,2097.0,3.0,0.0,3.0,0.0,1.0,300.0,180.34,170.0,187.96,1.0,42.01505817932922,30.0,16.0,0.0,1.0,1525.0,3.0,0.0,16.0,21.0,1935.0,1087.0,2130.0,9.0,196.44444444444449
8550,4275,3499.0,0.0,24.0,14.0,24.0,14.0,2.0,1.0,0.0,0.0,29.0,413,6,3499.0,394.0,394.0,5.0,0,3,0,0,260,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,1794.0,2.0,10.0,19.0,55.0,2283.0,1306.0,2482.0,14.0,212.73076923076923,8552.0,4276.0,2807.0,0.0,70.0,47.0,54.0,35.0,1.0,1.0,1.0,0.0,82.0,414.0,41.0,2807.0,3420.0,2807.0,3.0,0.0,6.0,0.0,2.0,128.0,190.5,249.0,190.5,0.0,31.52361396303901,6.0,3.0,0.0,0.0,82.0,0.0,1.0,1.0,1.0,54.0,47.0,70.0,0.0,128.0
9733,4867,3499.0,1.0,163.0,81.0,162.0,80.0,1.0,1.0,0.0,0.0,29.0,463,48,2576.0,3499.0,3499.0,3.0,0,0,0,0,223,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,2047.0,3.0,11.0,21.0,67.0,2646.0,1489.0,2852.0,18.0,221.26666666666668,9734.0,4867.0,2576.0,0.0,110.0,54.0,105.0,49.0,2.0,0.0,0.0,0.0,22.0,463.0,48.0,2576.0,3499.0,3499.0,3.0,0.0,0.0,0.0,0.0,223.0,175.26,145.0,182.88,0.0,31.479808350444905,14.0,6.0,0.0,0.0,454.0,1.0,0.0,4.0,12.0,199.0,149.0,261.0,1.0,188.33333333333331
10448,5224,3499.0,0.0,52.0,17.0,52.0,17.0,0.0,0.0,0.0,0.0,0.0,492,28,3499.0,2902.0,2902.0,5.0,0,0,0,0,258,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,2076.0,3.0,11.0,22.0,68.0,3244.0,1714.0,3452.0,20.0,227.1515151515152,10449.0,5225.0,1867.0,0.0,12.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,48.0,493.0,74.0,1152.0,1867.0,1152.0,3.0,0.0,0.0,0.0,1.0,300.0,185.42,155.0,193.04,2.0,37.451060917180016,6.0,6.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,18.0,9.0,23.0,0.0,297.5
11974,5987,3499.0,0.0,36.0,18.0,35.0,17.0,2.0,0.0,0.0,0.0,2.0,561,6,3499.0,1597.0,1597.0,3.0,0,3,0,0,280,185.42,155.0,185.42,0.0,40.99110198494182,36,17,0,2.0,2184.0,3.0,11.0,24.0,78.0,3428.0,1794.0,3637.0,20.0,225.44444444444449,11975.0,5988.0,179.0,0.0,222.0,100.0,205.0,88.0,5.0,1.0,0.0,0.0,234.0,561.0,0.0,981.0,179.0,981.0,5.0,0.0,8.0,1.0,1.0,300.0,160.02,115.0,157.48,0.0,38.21492128678987,18.0,12.0,0.0,0.0,2066.0,1.0,8.0,15.0,52.0,1375.0,879.0,1618.0,0.0,266.0
6410,3205,3502.0,0.0,219.0,133.0,143.0,62.0,15.0,1.0,0.0,0.0,305.0,321,117,3502.0,3568.0,3502.0,3.0,0,9,0,1,300,162.56,135.0,162.56,0.0,37.12251882272416,16,3,0,0.0,894.0,0.0,1.0,7.0,24.0,381.0,320.0,530.0,1.0,300.0,6411.0,3206.0,2552.0,0.0,110.0,66.0,68.0,27.0,0.0,0.0,0.0,0.0,25.0,321.0,121.0,375.0,2552.0,375.0,3.0,0.0,2.0,1.0,1.0,300.0,160.02,115.0,162.56,0.0,39.19780971937029,15.0,13.0,0.0,0.0,286.0,1.0,0.0,0.0,1.0,227.0,206.0,309.0,1.0,300.0
