fight_stat_id,fighter_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,event_city,event_country,cumulative_ctrl_time,cumulative_reversals,cumulative_submission_att,cumulative_takedown_succ,cumulative_takedown_att,cumulative_sig_strikes_att,cumulative_total_strikes_succ,cumulative_total_strikes_att,cumulative_knockdowns,avg_finish_time
5082,3509.0,0,3509.0,173.0,3509.0,3.0,0,5,0,182.88,185.0,182.88,1.0,42.562628336755644,10,4,0,0.0,11,0,251.0,0.0,0.0,5.0,11.0,75.0,34.0,78.0,0.0,300.0
4097,3513.0,84,2364.0,3513.0,2364.0,3.0,0,0,0,175.26,155.0,180.34,0.0,44.58316221765914,17,10,0,0.0,46,0,275.3333333333333,0.2222222222222222,0.3333333333333333,1.6666666666666667,5.555555555555555,79.0,44.888888888888886,93.77777777777777,0.2222222222222222,224.0
4329,3513.0,71,811.0,3513.0,3513.0,3.0,0,0,0,175.26,155.0,180.34,0.0,44.58316221765914,17,10,0,0.0,7,4,279.5,0.25,0.25,1.875,6.125,84.5,46.875,99.625,0.125,243.75
4636,3513.0,3,3513.0,1752.0,3513.0,3.0,0,0,0,175.26,155.0,180.34,0.0,44.58316221765914,17,10,0,0.0,133,0,214.42857142857142,0.2857142857142857,0.2857142857142857,1.5714285714285714,6.142857142857143,87.0,44.0,99.0,0.14285714285714285,235.71428571428572
4978,3513.0,43,3513.0,3863.0,3863.0,3.0,0,0,0,175.26,155.0,180.34,0.0,44.58316221765914,17,10,0,0.0,45,0,194.16666666666666,0.3333333333333333,0.3333333333333333,0.8333333333333334,5.833333333333333,88.33333333333333,41.5,96.33333333333333,0.16666666666666666,225.0
5290,3513.0,3,3513.0,3680.0,3513.0,3.0,0,0,0,175.26,155.0,180.34,0.0,44.58316221765914,17,10,0,0.0,124,0,196.2,0.4,0.2,0.8,5.0,81.0,36.4,87.6,0.2,210.0
5663,3513.0,0,3017.0,3513.0,3017.0,3.0,0,0,0,175.26,155.0,180.34,0.0,44.58316221765914,17,10,0,0.0,45,0,230.75,0.25,0.25,1.0,5.5,96.0,40.5,103.25,0.0,257.25
6008,3513.0,75,3513.0,3023.0,3023.0,3.0,0,0,0,175.26,155.0,180.34,0.0,44.58316221765914,17,10,0,0.0,0,0,118.0,0.0,0.0,0.6666666666666666,4.666666666666667,93.0,44.0,99.66666666666667,0.0,243.0
6565,3513.0,0,1693.0,3513.0,1693.0,3.0,0,0,0,175.26,155.0,180.34,0.0,44.58316221765914,17,10,0,0.0,48,0,177.0,0.0,0.0,1.0,6.0,113.5,55.5,123.5,0.0,300.0
6907,3513.0,142,2052.0,3513.0,2052.0,3.0,0,0,0,175.26,155.0,180.34,0.0,44.58316221765914,17,10,0,0.0,17,0,214.0,0.0,0.0,2.0,6.0,124.0,60.0,127.0,0.0,300.0
11161,3516.0,6,102.0,3516.0,102.0,3.0,0,4,0,167.64,135.0,180.34,2.0,32.26830937713895,20,6,0,0.0,19,7,100.0,0.0,0.2,1.2,2.8,105.6,63.0,119.6,0.8,250.0
11743,3516.0,4,115.0,3516.0,3516.0,3.0,0,4,0,167.64,135.0,180.34,2.0,32.26830937713895,20,6,0,0.0,0,0,122.25,0.0,0.25,1.5,3.25,99.5,62.25,114.25,1.0,237.5
12669,3516.0,43,2373.0,3516.0,3516.0,3.0,0,4,0,167.64,135.0,180.34,2.0,32.26830937713895,20,6,0,0.0,0,0,161.66666666666666,0.0,0.3333333333333333,2.0,4.333333333333333,113.66666666666667,68.33333333333333,132.66666666666666,1.0,222.0
13400,3516.0,16,3516.0,824.0,824.0,3.0,0,11,0,167.64,135.0,180.34,2.0,32.26830937713895,20,6,0,0.0,0,0,190.0,0.0,0.0,3.0,6.0,97.0,68.5,119.5,1.0,284.0
14040,3516.0,5,3516.0,2900.0,3516.0,3.0,0,4,0,167.64,135.0,180.34,2.0,32.26830937713895,20,6,0,0.0,0,0,256.0,0.0,0.0,3.0,6.0,88.0,70.0,121.0,1.0,300.0
6545,3521.0,114,103.0,3521.0,103.0,3.0,0,2,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,87,4,44.2,0.13333333333333333,0.4,0.3333333333333333,1.0666666666666667,139.0,84.4,172.33333333333334,0.0,281.46666666666664
6819,3521.0,0,2664.0,3521.0,2664.0,3.0,0,2,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,101,9,47.357142857142854,0.14285714285714285,0.42857142857142855,0.35714285714285715,1.1428571428571428,142.35714285714286,82.85714285714286,174.14285714285714,0.0,280.14285714285717
7394,3521.0,124,3521.0,558.0,3521.0,3.0,0,2,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,97,0,49.38461538461539,0.15384615384615385,0.46153846153846156,0.38461538461538464,1.2307692307692308,135.84615384615384,83.07692307692308,169.92307692307693,0.0,278.61538461538464
7483,3521.0,1,1862.0,3521.0,3521.0,3.0,0,2,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,0,0,48.666666666666664,0.16666666666666666,0.5,0.25,1.1666666666666667,144.83333333333334,87.41666666666667,180.58333333333334,0.0,288.8333333333333
7743,3521.0,41,2905.0,3521.0,2905.0,3.0,0,2,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,36,6,45.45454545454545,0.09090909090909091,0.45454545454545453,0.2727272727272727,1.2727272727272727,154.72727272727272,92.72727272727273,193.0,0.0,290.1818181818182
8147,3521.0,2,4082.0,3521.0,3521.0,3.0,0,2,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,21,0,48.1,0.1,0.5,0.3,1.3,163.4,97.4,202.8,0.0,289.2
8701,3521.0,124,2568.0,3521.0,2568.0,3.0,0,2,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,80,0,44.44444444444444,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.4444444444444444,148.88888888888889,89.11111111111111,184.44444444444446,0.0,288.0
9027,3521.0,5,179.0,3521.0,179.0,3.0,0,2,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,28,0,49.125,0.0,0.625,0.375,1.625,138.375,88.75,178.25,0.0,286.5
9374,3521.0,17,3521.0,2552.0,3521.0,3.0,0,2,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,68,0,41.57142857142857,0.0,0.2857142857142857,0.42857142857142855,1.7142857142857142,144.42857142857142,92.28571428571429,185.71428571428572,0.0,284.57142857142856
9814,3521.0,4,3521.0,3584.0,3584.0,3.0,0,2,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,24,0,31.666666666666668,0.0,0.3333333333333333,0.3333333333333333,1.0,113.0,88.16666666666667,159.83333333333334,0.0,282.0
10964,3521.0,57,3521.0,957.0,3521.0,3.0,0,8,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,8,0,38.0,0.0,0.4,0.4,1.2,100.4,91.2,156.4,0.0,278.4
11054,3521.0,4,3521.0,1001.0,1001.0,3.0,0,8,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,0,0,47.5,0.0,0.0,0.5,1.5,122.5,109.5,189.5,0.0,294.0
11810,3521.0,1,3521.0,4049.0,4049.0,3.0,0,8,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,0,0,63.333333333333336,0.0,0.0,0.6666666666666666,2.0,145.0,108.33333333333333,201.66666666666666,0.0,300.0
12496,3521.0,6,3521.0,2352.0,3521.0,3.0,0,8,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,0,0,94.0,0.0,0.0,1.0,2.5,152.0,102.0,201.5,0.0,300.0
13155,3521.0,5,729.0,3521.0,729.0,3.0,0,8,1,170.18,125.0,170.18,0.0,36.889801505817935,10,10,0,0.0,0,0,188.0,0.0,0.0,2.0,5.0,86.0,80.0,146.0,0.0,300.0
4449,3522.0,0,874.0,3522.0,874.0,3.0,0,5,0,180.34,185.0,195.58,1.0,42.776180698151954,9,5,2,2.0,0,0,179.25,0.25,0.5,0.25,2.0,52.0,47.25,77.25,0.0,237.5
6508,3522.0,0,3522.0,4056.0,3522.0,3.0,0,5,0,180.34,185.0,195.58,1.0,42.776180698151954,9,5,2,2.0,20,0,174.66666666666666,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,62.0,41.666666666666664,77.66666666666667,0.0,271.0
6985,3522.0,19,1512.0,3522.0,1512.0,3.0,0,5,0,180.34,185.0,195.58,1.0,42.776180698151954,9,5,2,2.0,11,0,143.0,0.0,0.0,0.0,2.0,50.0,30.5,61.0,0.0,256.5
7511,3522.0,75,3999.0,3522.0,3999.0,3.0,0,5,0,180.34,185.0,195.58,1.0,42.776180698151954,9,5,2,2.0,9,5,156.0,0.0,0.0,0.0,2.0,51.0,31.0,58.0,0.0,296.0
5709,3523.0,38,385.0,3523.0,3523.0,3.0,0,0,0,177.8,155.0,182.88,0.0,34.74058863791923,22,6,0,0.0,83,21,192.66666666666666,0.5,0.16666666666666666,1.5,3.3333333333333335,134.33333333333334,65.66666666666667,151.16666666666666,0.3333333333333333,242.16666666666666
6024,3523.0,17,3523.0,1249.0,3523.0,3.0,0,0,0,177.8,155.0,182.88,0.0,34.74058863791923,22,6,0,0.0,4,0,228.8,0.6,0.0,1.8,3.8,146.6,74.8,165.4,0.2,259.8
6403,3523.0,121,361.0,3523.0,3523.0,3.0,0,0,0,177.8,155.0,182.88,0.0,34.74058863791923,22,6,0,0.0,41,12,179.75,0.75,0.0,1.25,3.5,155.5,73.75,172.5,0.25,296.25
6745,3523.0,0,3593.0,3523.0,3523.0,3.0,0,0,0,177.8,155.0,182.88,0.0,34.74058863791923,22,6,0,0.0,36,6,129.33333333333334,0.6666666666666666,0.0,0.3333333333333333,2.3333333333333335,171.0,77.0,182.33333333333334,0.3333333333333333,295.0
7117,3523.0,45,1810.0,3523.0,1810.0,3.0,0,0,0,177.8,155.0,182.88,0.0,34.74058863791923,22,6,0,0.0,100,1,124.0,0.0,0.0,0.5,3.5,177.0,70.5,185.0,0.0,292.5
8261,3523.0,128,1843.0,3523.0,1843.0,3.0,0,0,0,177.8,155.0,182.88,0.0,34.74058863791923,22,6,0,0.0,88,0,52.0,0.0,0.0,0.0,1.0,254.0,92.0,254.0,0.0,300.0
4154,3526.0,3,3526.0,3308.0,3526.0,3.0,0,1,0,175.26,145.0,177.8,0.0,44.82135523613963,15,6,0,0.0,110,5,3.0,0.0,0.0,0.0,0.0,88.5,30.5,90.5,0.0,243.0
4398,3526.0,75,3526.0,3103.0,3103.0,3.0,0,1,0,175.26,145.0,177.8,0.0,44.82135523613963,15,6,0,0.0,110,5,6.0,0.0,0.0,0.0,0.0,27.0,13.0,31.0,0.0,186.0
13724,3536.0,5,3536.0,955.0,3536.0,3.0,0,9,0,167.64,125.0,167.64,0.0,27.79192334017796,7,0,0,0.0,0,0,79.0,1.0,3.0,0.0,0.0,5.0,3.0,5.0,0.0,193.0
10072,3538.0,41,3538.0,3589.0,3538.0,3.0,0,8,1,167.64,125.0,175.26,0.0,30.78713210130048,9,4,0,0.0,16,6,136.28571428571428,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.42857142857142855,115.14285714285714,89.28571428571429,151.28571428571428,0.14285714285714285,242.85714285714286
11153,3538.0,24,2004.0,3538.0,2004.0,3.0,0,8,1,167.64,125.0,175.26,0.0,30.78713210130048,9,4,0,0.0,19,7,132.33333333333334,0.0,0.16666666666666666,0.16666666666666666,0.5,95.83333333333333,83.16666666666667,134.66666666666666,0.0,233.33333333333334
11945,3538.0,0,3712.0,3538.0,3538.0,3.0,0,8,1,167.64,125.0,175.26,0.0,30.78713210130048,9,4,0,0.0,0,0,158.8,0.0,0.0,0.2,0.6,114.2,99.4,160.8,0.0,262.4
12393,3538.0,5,2814.0,3538.0,3538.0,3.0,0,8,1,167.64,125.0,175.26,0.0,30.78713210130048,9,4,0,0.0,0,0,116.5,0.0,0.0,0.25,0.75,131.25,99.25,168.5,0.0,253.0
12825,3538.0,24,1790.0,3538.0,1790.0,3.0,0,8,1,167.64,125.0,175.26,0.0,30.78713210130048,9,4,0,0.0,7,4,138.0,0.0,0.0,0.3333333333333333,1.0,139.33333333333334,103.66666666666667,177.66666666666666,0.0,237.33333333333334
13821,3538.0,0,103.0,3538.0,103.0,3.0,0,8,1,167.64,125.0,175.26,0.0,30.78713210130048,9,4,0,0.0,7,4,193.5,0.0,0.0,0.5,1.5,143.0,117.5,194.5,0.0,300.0
14125,3538.0,1,1228.0,3538.0,3538.0,3.0,0,8,1,167.64,125.0,175.26,0.0,30.78713210130048,9,4,0,0.0,0,0,345.0,0.0,0.0,1.0,3.0,87.0,112.0,167.0,0.0,300.0
10458,3539.0,74,3539.0,2552.0,2552.0,3.0,0,2,1,157.48000000000002,115.0,154.94,0.0,31.351129363449694,14,3,0,0.0,41,12,154.5,0.75,0.25,1.25,2.25,86.5,68.25,125.75,0.0,170.25
11913,3539.0,52,2028.0,3539.0,3539.0,3.0,0,2,1,157.48000000000002,115.0,154.94,0.0,31.351129363449694,14,3,0,0.0,8,0,193.33333333333334,1.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,53.333333333333336,63.333333333333336,102.0,0.0,188.33333333333334
12389,3539.0,16,1438.0,3539.0,3539.0,3.0,0,2,1,157.48000000000002,115.0,154.94,0.0,31.351129363449694,14,3,0,0.0,0,0,212.0,0.0,0.5,2.5,4.0,64.0,49.5,96.5,0.0,238.5
12958,3539.0,4,3539.0,2814.0,2814.0,3.0,0,2,1,157.48000000000002,115.0,154.94,0.0,31.351129363449694,14,3,0,0.0,24,0,0.0,0.0,0.0,0.0,1.0,20.0,23.0,35.0,0.0,300.0
6135,3540.0,28,1569.0,3540.0,3540.0,3.0,0,5,0,180.34,170.0,193.04,0.0,45.81245722108145,21,11,0,0.0,60,0,80.75,0.25,0.25,0.5,2.75,34.0,17.5,38.25,0.0,214.5
7045,3540.0,16,3643.0,3540.0,3643.0,3.0,0,5,0,180.34,170.0,193.04,0.0,45.81245722108145,21,11,0,0.0,84,0,90.0,0.3333333333333333,0.0,0.6666666666666666,3.6666666666666665,44.333333333333336,22.666666666666668,49.666666666666664,0.0,252.66666666666666
7576,3540.0,2,3540.0,1002.0,3540.0,3.0,0,3,0,180.34,170.0,193.04,0.0,45.81245722108145,21,11,0,0.0,95,0,135.0,0.5,0.0,1.0,5.0,60.0,34.0,68.0,0.0,300.0
7959,3540.0,3,2133.0,3540.0,2133.0,3.0,0,3,0,180.34,170.0,193.04,0.0,45.81245722108145,21,11,0,0.0,59,0,113.0,0.0,0.0,0.0,4.0,50.0,25.0,56.0,0.0,300.0
4365,3541.0,121,934.0,3541.0,934.0,5.0,1,7,1,167.64,125.0,167.64,0.0,40.09582477754962,13,7,0,0.0,27,0,255.5,0.0,0.4,2.5,4.1,59.2,94.6,127.2,0.0,292.6
4640,3541.0,0,3541.0,3976.0,3541.0,3.0,0,7,1,167.64,125.0,167.64,0.0,40.09582477754962,13,7,0,0.0,133,0,278.1111111111111,0.0,0.3333333333333333,2.7777777777777777,4.555555555555555,65.11111111111111,102.66666666666667,138.66666666666666,0.0,293.0
4878,3541.0,19,3541.0,3284.0,3284.0,3.0,0,7,1,167.64,125.0,167.64,0.0,40.09582477754962,13,7,0,0.0,130,0,253.875,0.0,0.25,2.75,4.75,62.875,101.25,135.25,0.0,300.0
5283,3541.0,0,442.0,3541.0,442.0,3.0,0,7,1,167.64,125.0,167.64,0.0,40.09582477754962,13,7,0,0.0,17,0,287.57142857142856,0.0,0.2857142857142857,3.0,5.285714285714286,59.714285714285715,106.42857142857143,138.42857142857142,0.0,300.0
6200,3541.0,16,3541.0,1554.0,3541.0,3.0,0,7,1,167.64,125.0,167.64,0.0,40.09582477754962,13,7,0,0.0,112,0,270.5,0.0,0.3333333333333333,2.6666666666666665,5.0,64.0,111.66666666666667,145.66666666666666,0.0,300.0
7682,3541.0,117,3541.0,3467.0,3541.0,3.0,0,7,1,167.64,125.0,167.64,0.0,40.09582477754962,13,7,0,0.0,18,0,305.6,0.0,0.4,2.8,4.4,63.6,104.2,137.0,0.0,300.0
8731,3541.0,44,3284.0,3541.0,3284.0,3.0,0,8,1,167.64,125.0,167.64,0.0,40.09582477754962,13,7,0,0.0,79,0,268.0,0.0,0.5,2.5,3.75,63.5,118.0,149.25,0.0,300.0
9256,3541.0,111,3541.0,1900.0,3541.0,3.0,0,8,1,167.64,125.0,167.64,0.0,40.09582477754962,13,7,0,0.0,71,0,226.33333333333334,0.0,0.6666666666666666,2.0,3.6666666666666665,61.0,93.66666666666667,127.33333333333333,0.0,300.0
9838,3541.0,0,3541.0,1153.0,3541.0,3.0,0,8,1,167.64,125.0,167.64,0.0,40.09582477754962,13,7,0,0.0,57,16,179.0,0.0,1.0,1.5,3.5,52.5,86.0,123.5,0.0,300.0
10355,3541.0,16,730.0,3541.0,730.0,5.0,1,8,1,167.64,125.0,167.64,0.0,40.09582477754962,13,7,0,0.0,43,14,0.0,0.0,0.0,0.0,4.0,76.0,132.0,191.0,0.0,300.0
4166,3542.0,154,3542.0,2096.0,3542.0,3.0,0,5,0,190.5,205.0,198.12,0.0,42.45311430527036,25,12,0,0.0,110,5,214.33333333333334,0.16666666666666666,0.3333333333333333,1.3333333333333333,4.0,71.83333333333333,41.5,94.0,0.0,253.33333333333334
4474,3542.0,43,3542.0,2110.0,3542.0,3.0,0,5,0,190.5,205.0,198.12,0.0,42.45311430527036,25,12,0,0.0,121,0,238.8,0.2,0.2,1.6,4.4,69.4,41.0,94.0,0.0,244.0
4783,3542.0,121,1219.0,3542.0,3542.0,3.0,0,5,0,190.5,205.0,198.12,0.0,42.45311430527036,25,12,0,0.0,62,5,219.25,0.25,0.25,1.5,2.75,68.0,48.0,98.0,0.0,230.0
5117,3542.0,16,587.0,3542.0,587.0,3.0,0,5,0,190.5,205.0,198.12,0.0,42.45311430527036,25,12,0,0.0,127,6,42.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,69.33333333333333,34.333333333333336,86.0,0.0,206.66666666666666
5374,3542.0,55,3542.0,3191.0,3191.0,3.0,0,5,0,190.5,205.0,198.12,0.0,42.45311430527036,25,12,0,0.0,106,18,56.5,0.0,0.5,0.5,2.5,68.5,29.5,75.5,0.0,160.0
5646,3542.0,121,3542.0,2060.0,2060.0,3.0,0,5,0,190.5,205.0,198.12,0.0,42.45311430527036,25,12,0,0.0,118,0,27.0,0.0,0.0,0.0,1.0,51.0,18.0,51.0,0.0,20.0
10853,3543.0,63,3344.0,3543.0,3543.0,3.0,0,1,0,172.72,145.0,180.34,2.0,30.885694729637233,9,3,0,0.0,30,0,268.6666666666667,1.3333333333333333,0.3333333333333333,2.3333333333333335,6.333333333333333,49.333333333333336,40.333333333333336,68.33333333333333,0.0,228.33333333333334
10997,3543.0,1,1139.0,3543.0,1139.0,3.0,0,11,0,172.72,145.0,180.34,2.0,30.885694729637233,9,3,0,0.0,0,0,399.5,2.0,0.5,3.5,9.5,59.5,46.0,83.5,0.0,300.0
11556,3543.0,0,3543.0,4037.0,4037.0,3.0,0,1,0,172.72,145.0,180.34,2.0,30.885694729637233,9,3,0,0.0,0,0,258.0,1.0,1.0,4.0,13.0,53.0,28.0,65.0,0.0,300.0
5397,3544.0,0,1673.0,3544.0,3544.0,3.0,1,6,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,36,6,351.25,0.16666666666666666,0.6666666666666666,2.8333333333333335,7.25,56.416666666666664,48.583333333333336,87.0,0.0,268.8333333333333
5992,3544.0,117,3544.0,3335.0,3335.0,3.0,0,10,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,115,6,336.72727272727275,0.18181818181818182,0.6363636363636364,2.6363636363636362,7.363636363636363,55.18181818181818,50.0,87.18181818181819,0.0,266.0
6456,3544.0,115,3544.0,2774.0,3544.0,3.0,0,5,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,105,0,366.7,0.2,0.6,2.8,7.9,57.8,53.6,92.7,0.0,262.6
7115,3544.0,7,2255.0,3544.0,2255.0,3.0,0,5,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,100,1,358.44444444444446,0.2222222222222222,0.5555555555555556,2.6666666666666665,7.888888888888889,55.55555555555556,51.111111111111114,89.77777777777777,0.0,261.0
7566,3544.0,25,3544.0,2697.0,3544.0,3.0,0,5,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,95,0,366.0,0.25,0.625,2.75,7.75,54.75,51.0,90.125,0.0,281.625
7878,3544.0,1,3544.0,255.0,3544.0,3.0,0,5,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,0,0,330.7142857142857,0.14285714285714285,0.5714285714285714,2.142857142857143,6.857142857142857,54.0,44.857142857142854,82.71428571428571,0.0,281.0
8200,3544.0,121,3544.0,570.0,3544.0,3.0,0,5,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,16,6,330.1666666666667,0.16666666666666666,0.6666666666666666,1.8333333333333333,5.833333333333333,50.5,45.0,80.83333333333333,0.0,277.8333333333333
8560,3544.0,42,3544.0,1849.0,3544.0,3.0,0,5,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,36,6,338.6,0.2,0.4,2.0,6.8,56.0,46.6,85.8,0.0,287.6
9025,3544.0,0,3742.0,3544.0,3544.0,3.0,0,5,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,28,0,376.0,0.25,0.25,2.25,8.25,63.25,49.5,94.5,0.0,292.0
10114,3544.0,48,3544.0,2600.0,2600.0,3.0,0,5,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,50,0,471.3333333333333,0.3333333333333333,0.0,2.6666666666666665,10.333333333333334,68.33333333333333,54.333333333333336,108.66666666666667,0.0,300.0
10441,3544.0,28,2671.0,3544.0,2671.0,3.0,0,5,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,9,5,515.0,0.0,0.0,2.0,10.0,86.0,69.0,141.5,0.0,300.0
11677,3544.0,6,438.0,3544.0,438.0,3.0,0,5,0,187.96,185.0,200.66,0.0,34.026009582477755,11,5,0,1.0,19,7,388.0,0.0,0.0,1.0,12.0,103.0,57.0,135.0,0.0,300.0
4234,3548.0,5,3548.0,1618.0,1618.0,3.0,0,9,0,160.02,125.0,162.56,1.0,42.82819986310746,17,8,0,0.0,0,0,72.875,0.125,0.75,0.5,1.0,105.0,55.625,122.625,0.0,248.875
4507,3548.0,68,2955.0,3548.0,2955.0,3.0,0,9,0,160.02,125.0,162.56,1.0,42.82819986310746,17,8,0,0.0,127,6,78.14285714285714,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.8571428571428571,102.57142857142857,57.714285714285715,122.42857142857143,0.0,274.2857142857143
4793,3548.0,16,834.0,3548.0,3548.0,3.0,0,9,0,160.02,125.0,162.56,1.0,42.82819986310746,17,8,0,0.0,115,6,77.66666666666667,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334,104.66666666666667,56.666666666666664,121.33333333333333,0.0,270.0
5084,3548.0,16,3548.0,1839.0,3548.0,3.0,0,9,0,160.02,125.0,162.56,1.0,42.82819986310746,17,8,0,0.0,11,0,84.6,0.2,1.0,0.4,0.8,100.8,55.8,119.2,0.0,269.8
5322,3548.0,0,3548.0,621.0,3548.0,3.0,0,9,0,160.02,125.0,162.56,1.0,42.82819986310746,17,8,0,0.0,123,0,105.75,0.25,1.25,0.5,1.0,75.25,48.5,95.0,0.0,262.25
5751,3548.0,0,2365.0,3548.0,2365.0,5.0,1,9,0,160.02,125.0,162.56,1.0,42.82819986310746,17,8,0,0.0,0,0,98.33333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,59.0,36.0,77.0,0.0,249.66666666666666
6162,3548.0,0,3548.0,3502.0,3502.0,3.0,0,9,0,160.02,125.0,162.56,1.0,42.82819986310746,17,8,0,0.0,21,0,146.0,0.5,0.5,0.0,0.5,75.0,47.5,98.0,0.0,300.0
6696,3548.0,143,3548.0,1224.0,1224.0,3.0,0,9,0,160.02,125.0,162.56,1.0,42.82819986310746,17,8,0,0.0,26,0,250.0,1.0,1.0,0.0,1.0,79.0,54.0,104.0,0.0,300.0
4371,3552.0,6,1651.0,3552.0,1651.0,3.0,0,4,0,172.72,135.0,172.72,0.0,39.63860369609856,21,9,0,0.0,83,21,216.125,0.125,0.5,1.625,9.625,99.625,66.875,137.375,0.0,256.875
4490,3552.0,16,3552.0,3821.0,3552.0,3.0,0,4,0,172.72,135.0,172.72,0.0,39.63860369609856,21,9,0,0.0,11,0,197.57142857142858,0.14285714285714285,0.42857142857142855,1.5714285714285714,9.285714285714286,101.14285714285714,66.57142857142857,139.14285714285714,0.0,250.71428571428572
5411,3552.0,161,1251.0,3552.0,3552.0,3.0,0,4,0,172.72,135.0,172.72,0.0,39.63860369609856,21,9,0,0.0,122,0,167.0,0.16666666666666666,0.3333333333333333,1.3333333333333333,9.666666666666666,100.0,56.833333333333336,128.66666666666666,0.0,245.16666666666666
5793,3552.0,3,3915.0,3552.0,3915.0,3.0,0,4,0,172.72,135.0,172.72,0.0,39.63860369609856,21,9,0,0.0,90,5,168.6,0.0,0.0,1.2,10.8,113.0,64.8,145.2,0.0,271.8
6561,3552.0,75,115.0,3552.0,3552.0,3.0,0,4,0,172.72,135.0,172.72,0.0,39.63860369609856,21,9,0,0.0,48,0,196.0,0.0,0.0,1.0,11.5,109.25,69.5,146.75,0.0,264.75
7245,3552.0,4,541.0,3552.0,3552.0,3.0,0,4,0,172.72,135.0,172.72,0.0,39.63860369609856,21,9,0,0.0,0,0,237.0,0.0,0.0,1.3333333333333333,11.333333333333334,82.33333333333333,68.66666666666667,127.0,0.0,253.0
8948,3552.0,5,3552.0,559.0,559.0,3.0,0,4,0,172.72,135.0,172.72,0.0,39.63860369609856,21,9,0,0.0,0,0,158.0,0.0,0.0,0.5,14.0,108.0,68.5,142.5,0.0,229.5
9615,3552.0,5,1571.0,3552.0,1571.0,3.0,0,4,0,172.72,135.0,172.72,0.0,39.63860369609856,21,9,0,0.0,0,0,17.0,0.0,0.0,0.0,5.0,48.0,21.0,49.0,0.0,159.0
6003,3562.0,121,2328.0,3562.0,2328.0,3.0,0,6,0,180.34,185.0,195.58,2.0,40.02464065708419,17,6,0,0.0,0,0,50.75,0.0,0.0,0.375,0.875,115.9375,70.25,127.0,0.3125,229.125
7126,3562.0,114,3562.0,3923.0,3562.0,3.0,0,6,0,180.34,185.0,195.58,2.0,40.02464065708419,17,6,0,0.0,99,23,54.13333333333333,0.0,0.0,0.4,0.9333333333333333,122.33333333333333,74.26666666666667,134.13333333333333,0.3333333333333333,232.6
7791,3562.0,75,3324.0,3562.0,3562.0,3.0,0,10,0,180.34,185.0,195.58,2.0,40.02464065708419,17,6,0,0.0,0,0,57.57142857142857,0.0,0.0,0.42857142857142855,1.0,128.64285714285714,77.64285714285714,141.28571428571428,0.2857142857142857,237.5
7971,3562.0,15,427.0,3562.0,427.0,3.0,0,10,0,180.34,185.0,195.58,2.0,40.02464065708419,17,6,0,0.0,59,0,47.46153846153846,0.0,0.0,0.46153846153846156,0.9230769230769231,131.30769230769232,77.23076923076923,142.84615384615384,0.3076923076923077,232.69230769230768
8300,3562.0,121,3562.0,972.0,3562.0,3.0,0,10,0,180.34,185.0,195.58,2.0,40.02464065708419,17,6,0,0.0,0,0,50.583333333333336,0.0,0.0,0.5,1.0,138.41666666666666,80.33333333333333,149.25,0.3333333333333333,227.08333333333334
